,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
10,,,,,,,,,
11,"occer 12x25 Compact Binoculars with Clear Low Light Vision, Large Eyepiece Waterproof Binocular for Adults Kids,High Power Easy Focus Binoculars for Bird Watching,Outdoor Hunting,Travel,Sightseeing",$28.79,n/a,4.4 out of 5,6.0,6.0,no Description,0.0,0.0
12,"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - Black",$99.99,n/a,4.7 out of 5,6.0,0.0,no Description,0.0,0.0
13,"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - Black",$99.99,n/a,4.7 out of 5,6.0,0.0,no Description,0.0,0.0
14,,,,,,,,,
15,"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - Black",$99.99,n/a,4.7 out of 5,6.0,0.0,no Description,0.0,0.0
16,VULNiX E27 Light Bulb Camera WiFi Outdoor Indoor 1080p 360 Degree Panoramic Smart Home Security Wireless Smartbulb Cam Dome Surveillance IP HD CCTV Night Vision Lightbulb Socket Bombillo Camara,$3.99,n/a,3.5 out of 5,1.0,0.0,"INSTALLATION & SETUP 1️⃣Download YIIOT app. 2️⃣Sign up and log in with your email account. 3️⃣Add camera on YIIOT app: Click on (+) button on the top right corner of home page. 4️⃣Connect with Wi-Fi, wait for 20 seconds, until you hear a two tone sequence. 5️⃣A QR code will appear on your app. Place it in front of your VULNiX camera and let it scan. When you hear 'QR scan successful' and ‘Wi-fi connected', click next. 6️⃣Wait for network configuration to be completed and you're good to go! ➤Please refer to the product manual for detailed instructions, troubleshooting and how to navigate through settings. TECHNICAL SPECIFICATIONS🔷Image Resolution ➤ 1080P(1920*1080)🔷Power supply ➤ AC 110V-220V 🔷Power consumption ➤ 2-4W 🔷Auto-tracking ➤ Yes 🔷Horizontal angle ➤ 320° 🔷Vertical angle ➤ 90° 🔷Network protocols ➤ TCP/IP,UDP,DNS/DDNS, RTSP, Onvif 🔷Mobile System supported ➤ iOS7 & up , Android 4.0 & up 🔷Security ➤ User authentication, software encryption 🔷Operating temperature ➤ -10° C to 50° C🔷Material ➤ ABS Plastic",163.0,0.0
17,VULNiX E27 Light Bulb Camera WiFi Outdoor Indoor 1080p 360 Degree Panoramic Smart Home Security Wireless Smartbulb Cam Dome Surveillance IP HD CCTV Night Vision Lightbulb Socket Bombillo Camara,$3.99,n/a,3.5 out of 5,1.0,0.0,"INSTALLATION & SETUP 1️⃣Download YIIOT app. 2️⃣Sign up and log in with your email account. 3️⃣Add camera on YIIOT app: Click on (+) button on the top right corner of home page. 4️⃣Connect with Wi-Fi, wait for 20 seconds, until you hear a two tone sequence. 5️⃣A QR code will appear on your app. Place it in front of your VULNiX camera and let it scan. When you hear 'QR scan successful' and ‘Wi-fi connected', click next. 6️⃣Wait for network configuration to be completed and you're good to go! ➤Please refer to the product manual for detailed instructions, troubleshooting and how to navigate through settings. TECHNICAL SPECIFICATIONS🔷Image Resolution ➤ 1080P(1920*1080)🔷Power supply ➤ AC 110V-220V 🔷Power consumption ➤ 2-4W 🔷Auto-tracking ➤ Yes 🔷Horizontal angle ➤ 320° 🔷Vertical angle ➤ 90° 🔷Network protocols ➤ TCP/IP,UDP,DNS/DDNS, RTSP, Onvif 🔷Mobile System supported ➤ iOS7 & up , Android 4.0 & up 🔷Security ➤ User authentication, software encryption 🔷Operating temperature ➤ -10° C to 50° C🔷Material ➤ ABS Plastic",163.0,0.0
18,,,,,,,,,
19,VULNiX E27 Light Bulb Camera WiFi Outdoor Indoor 1080p 360 Degree Panoramic Smart Home Security Wireless Smartbulb Cam Dome Surveillance IP HD CCTV Night Vision Lightbulb Socket Bombillo Camara,$3.99,n/a,3.5 out of 5,1.0,0.0,"INSTALLATION & SETUP 1️⃣Download YIIOT app. 2️⃣Sign up and log in with your email account. 3️⃣Add camera on YIIOT app: Click on (+) button on the top right corner of home page. 4️⃣Connect with Wi-Fi, wait for 20 seconds, until you hear a two tone sequence. 5️⃣A QR code will appear on your app. Place it in front of your VULNiX camera and let it scan. When you hear 'QR scan successful' and ‘Wi-fi connected', click next. 6️⃣Wait for network configuration to be completed and you're good to go! ➤Please refer to the product manual for detailed instructions, troubleshooting and how to navigate through settings. TECHNICAL SPECIFICATIONS🔷Image Resolution ➤ 1080P(1920*1080)🔷Power supply ➤ AC 110V-220V 🔷Power consumption ➤ 2-4W 🔷Auto-tracking ➤ Yes 🔷Horizontal angle ➤ 320° 🔷Vertical angle ➤ 90° 🔷Network protocols ➤ TCP/IP,UDP,DNS/DDNS, RTSP, Onvif 🔷Mobile System supported ➤ iOS7 & up , Android 4.0 & up 🔷Security ➤ User authentication, software encryption 🔷Operating temperature ➤ -10° C to 50° C🔷Material ➤ ABS Plastic",163.0,0.0
20,"Security Camera 2K, blurams Baby Monitor Pet Camera 360-degree for Home Security w/ Smart Motion Tracking, Phone App, IR Night Vision, Siren, Works with Alexa & Google Assistant & IFTTT, 2-Way Audio",$42.99,n/a,4.2 out of 5,7.0,0.0,no Description,0.0,0.0
21,"Security Camera 2K, blurams Baby Monitor Pet Camera 360-degree for Home Security w/ Smart Motion Tracking, Phone App, IR Night Vision, Siren, Works with Alexa & Google Assistant & IFTTT, 2-Way Audio",$42.99,n/a,4.2 out of 5,7.0,0.0,no Description,0.0,0.0
22,,,,,,,,,
23,"Security Camera 2K, blurams Baby Monitor Pet Camera 360-degree for Home Security w/ Smart Motion Tracking, Phone App, IR Night Vision, Siren, Works with Alexa & Google Assistant & IFTTT, 2-Way Audio",$42.99,n/a,4.2 out of 5,7.0,0.0,no Description,0.0,0.0
24,Carson MicroBrite Plus 60x-120x Power LED Lighted Pocket Microscope,$49.99,n/a,4.4 out of 5,6.0,3.0,no description,0.0,0.0
25,Carson MicroBrite Plus 60x-120x Power LED Lighted Pocket Microscope,$49.99,n/a,4.4 out of 5,6.0,3.0,no description,0.0,0.0
26,,,,,,,,,
27,Carson MicroBrite Plus 60x-120x Power LED Lighted Pocket Microscope,$49.99,n/a,4.4 out of 5,6.0,3.0,no description,0.0,0.0
28,"Adasion 12x42 High Definition Binoculars for Adults with Phone Adapter and Foldable Tripod, Super Bright High Power Binoculars with Large View, Lightweight Binoculars for Bird Watching Hunting Sports",$56.48,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
29,"Adasion 12x42 High Definition Binoculars for Adults with Phone Adapter and Foldable Tripod, Super Bright High Power Binoculars with Large View, Lightweight Binoculars for Bird Watching Hunting Sports",$56.48,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
30,,,,,,,,,
31,"Adasion 12x42 High Definition Binoculars for Adults with Phone Adapter and Foldable Tripod, Super Bright High Power Binoculars with Large View, Lightweight Binoculars for Bird Watching Hunting Sports",$56.48,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
32,POLDR 8x21 Small Compact Lightweight Binoculars for Adults Kids Bird Watching Traveling Sightseeing.Mini Pocket Folding Binoculars for Concert Theater Opera,$15.98,n/a,4.3 out of 5,6.0,2.0,no Description,0.0,0.0
33,POLDR 8x21 Small Compact Lightweight Binoculars for Adults Kids Bird Watching Traveling Sightseeing.Mini Pocket Folding Binoculars for Concert Theater Opera,$15.98,n/a,4.3 out of 5,6.0,2.0,no Description,0.0,0.0
34,,,,,,,,,
35,POLDR 8x21 Small Compact Lightweight Binoculars for Adults Kids Bird Watching Traveling Sightseeing.Mini Pocket Folding Binoculars for Concert Theater Opera,$15.98,n/a,4.3 out of 5,6.0,2.0,no Description,0.0,0.0
36,"YI Pan-Tilt Security Camera, 360 Degree 2.4G Smart Indoor Pet Dog Cat Cam with Night Vision, 2-Way Audio, Motion Detection, Phone APP, Compatible with Alexa and Google Assistant",$33.99,n/a,4.3 out of 5,6.0,2.0,"Connect easily over dual-band Wi-Fi or wired Ethernet (cable included) to get 24/7 access to your camera’s live feed from anywhere, anytime. The built-in voice prompts and in-app guide helps you set up your camera effortlessly within minutes. Once your camera is set up you'll receive notifications directly on your smartphone as soon as motion has been detected.",57.0,2.0
37,"YI Pan-Tilt Security Camera, 360 Degree 2.4G Smart Indoor Pet Dog Cat Cam with Night Vision, 2-Way Audio, Motion Detection, Phone APP, Compatible with Alexa and Google Assistant",$33.99,n/a,4.3 out of 5,6.0,2.0,"Connect easily over dual-band Wi-Fi or wired Ethernet (cable included) to get 24/7 access to your camera’s live feed from anywhere, anytime. The built-in voice prompts and in-app guide helps you set up your camera effortlessly within minutes. Once your camera is set up you'll receive notifications directly on your smartphone as soon as motion has been detected.",57.0,2.0
38,,,,,,,,,
39,"YI Pan-Tilt Security Camera, 360 Degree 2.4G Smart Indoor Pet Dog Cat Cam with Night Vision, 2-Way Audio, Motion Detection, Phone APP, Compatible with Alexa and Google Assistant",$33.99,n/a,4.3 out of 5,6.0,2.0,"Connect easily over dual-band Wi-Fi or wired Ethernet (cable included) to get 24/7 access to your camera’s live feed from anywhere, anytime. The built-in voice prompts and in-app guide helps you set up your camera effortlessly within minutes. Once your camera is set up you'll receive notifications directly on your smartphone as soon as motion has been detected.",57.0,2.0
40,"Light Bulb Camera WiFi Outdoor, 1080P Smart Light Bulb Camera Security Camera, Wireless Bulb Camera 360 Degree WiFi Outdoor Indoor Panoramic Camera (1PC-White)",$3.70,n/a,2.8 out of 5,3.0,0.0,11,0.0,0.0
41,"Light Bulb Camera WiFi Outdoor, 1080P Smart Light Bulb Camera Security Camera, Wireless Bulb Camera 360 Degree WiFi Outdoor Indoor Panoramic Camera (1PC-White)",$3.70,n/a,2.8 out of 5,3.0,0.0,11,0.0,0.0
42,,,,,,,,,
43,"Light Bulb Camera WiFi Outdoor, 1080P Smart Light Bulb Camera Security Camera, Wireless Bulb Camera 360 Degree WiFi Outdoor Indoor Panoramic Camera (1PC-White)",$3.70,n/a,2.8 out of 5,3.0,0.0,11,0.0,0.0
44,"Wyze Cam Pan v2 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Color Night Vision, 2-Way Audio, Compatible with Alexa & The Google Assistant, White",$49.98,n/a,4.5 out of 5,6.0,6.0,"Are you ready for the next generation of awesome? Introducing Wyze Cam Pan v2, now with Color Night Vision! Say goodbye to losing sight when something moves outside the view of your camera. With its 110°/sec rotation speed, 360° horizontal range, and 93° vertical range, Wyze Cam Pan v2 delivers 360° coverage in under 3 seconds so you can see exactly what you want to see, when you want to see it. This camera is a favorite for busy households and pet owners.",82.0,0.0
45,"Wyze Cam Pan v2 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Color Night Vision, 2-Way Audio, Compatible with Alexa & The Google Assistant, White",$49.98,n/a,4.5 out of 5,6.0,6.0,"Are you ready for the next generation of awesome? Introducing Wyze Cam Pan v2, now with Color Night Vision! Say goodbye to losing sight when something moves outside the view of your camera. With its 110°/sec rotation speed, 360° horizontal range, and 93° vertical range, Wyze Cam Pan v2 delivers 360° coverage in under 3 seconds so you can see exactly what you want to see, when you want to see it. This camera is a favorite for busy households and pet owners.",82.0,0.0
46,,,,,,,,,
47,"Wyze Cam Pan v2 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Color Night Vision, 2-Way Audio, Compatible with Alexa & The Google Assistant, White",$49.98,n/a,4.5 out of 5,6.0,6.0,"Are you ready for the next generation of awesome? Introducing Wyze Cam Pan v2, now with Color Night Vision! Say goodbye to losing sight when something moves outside the view of your camera. With its 110°/sec rotation speed, 360° horizontal range, and 93° vertical range, Wyze Cam Pan v2 delivers 360° coverage in under 3 seconds so you can see exactly what you want to see, when you want to see it. This camera is a favorite for busy households and pet owners.",82.0,0.0
48,Spy Camera Charger | Hidden Camera | Mini Spy Camera 1080p | USB Charger Camera | Hidden Spy Camera | Hidden Nanny Cam | Hidden Spy Cam | Hidden Cam | Surveillance Camera Full HD,$37.99,n/a,3.9 out of 5,6.0,4.0,no Description,0.0,0.0
49,Spy Camera Charger | Hidden Camera | Mini Spy Camera 1080p | USB Charger Camera | Hidden Spy Camera | Hidden Nanny Cam | Hidden Spy Cam | Hidden Cam | Surveillance Camera Full HD,$37.99,n/a,3.9 out of 5,6.0,4.0,no Description,0.0,0.0
50,,,,,,,,,
51,Spy Camera Charger | Hidden Camera | Mini Spy Camera 1080p | USB Charger Camera | Hidden Spy Camera | Hidden Nanny Cam | Hidden Spy Cam | Hidden Cam | Surveillance Camera Full HD,$37.99,n/a,3.9 out of 5,6.0,4.0,no Description,0.0,0.0
52,Google Nest Cam Indoor - 1st Generation - Wired Indoor Camera - Control with Your Phone and Get Mobile Alerts - Surveillance Camera with 24/7 Live Video and Night Vision,$139.99,n/a,4.6 out of 5,6.0,6.0,This Google Product features the Google Seal for Online Marketplace when purchased from a seller other than Amazon.com.,17.0,0.0
53,Google Nest Cam Indoor - 1st Generation - Wired Indoor Camera - Control with Your Phone and Get Mobile Alerts - Surveillance Camera with 24/7 Live Video and Night Vision,$139.99,n/a,4.6 out of 5,6.0,6.0,This Google Product features the Google Seal for Online Marketplace when purchased from a seller other than Amazon.com.,17.0,0.0
54,,,,,,,,,
55,Google Nest Cam Indoor - 1st Generation - Wired Indoor Camera - Control with Your Phone and Get Mobile Alerts - Surveillance Camera with 24/7 Live Video and Night Vision,$139.99,n/a,4.6 out of 5,6.0,6.0,This Google Product features the Google Seal for Online Marketplace when purchased from a seller other than Amazon.com.,17.0,0.0
56,"WiFi Light Bulb Camera - 1080P Pan Tilt Wireless 2.4Ghz 360 Degree E27 Panoramic IP Camera, Security Cameras with Floodlight Night Vision Human Motion Detection and Alarm (No SD Card)",$18.89,n/a,3.7 out of 5,6.0,1.0,no Description,0.0,0.0
57,"WiFi Light Bulb Camera - 1080P Pan Tilt Wireless 2.4Ghz 360 Degree E27 Panoramic IP Camera, Security Cameras with Floodlight Night Vision Human Motion Detection and Alarm (No SD Card)",$18.89,n/a,3.7 out of 5,6.0,1.0,no Description,0.0,0.0
58,,,,,,,,,
59,"WiFi Light Bulb Camera - 1080P Pan Tilt Wireless 2.4Ghz 360 Degree E27 Panoramic IP Camera, Security Cameras with Floodlight Night Vision Human Motion Detection and Alarm (No SD Card)",$18.89,n/a,3.7 out of 5,6.0,1.0,no Description,0.0,0.0
60,"wansview Wireless Security Camera, IP Camera 1080P HD, WiFi Home Indoor Camera for Baby/Pet/Nanny, Motion Detection, 2 Way Audio Night Vision, Works with Alexa, with TF Card Slot and Cloud",$29.99,n/a,4.3 out of 5,6.0,3.0,no Description,0.0,0.0
61,"wansview Wireless Security Camera, IP Camera 1080P HD, WiFi Home Indoor Camera for Baby/Pet/Nanny, Motion Detection, 2 Way Audio Night Vision, Works with Alexa, with TF Card Slot and Cloud",$29.99,n/a,4.3 out of 5,6.0,3.0,no Description,0.0,0.0
62,,,,,,,,,
63,"wansview Wireless Security Camera, IP Camera 1080P HD, WiFi Home Indoor Camera for Baby/Pet/Nanny, Motion Detection, 2 Way Audio Night Vision, Works with Alexa, with TF Card Slot and Cloud",$29.99,n/a,4.3 out of 5,6.0,3.0,no Description,0.0,0.0
64,"12x42 HD Binoculars for Adults with Upgraded Phone Adapter, Tripod and Tripod Adapter - Large View Binoculars with Clear Low Light Vision - Waterproof Binoculars for Bird Watching Hunting Travel",$49.86,n/a,4.5 out of 5,7.0,0.0,no Description,0.0,0.0
65,"12x42 HD Binoculars for Adults with Upgraded Phone Adapter, Tripod and Tripod Adapter - Large View Binoculars with Clear Low Light Vision - Waterproof Binoculars for Bird Watching Hunting Travel",$49.86,n/a,4.5 out of 5,7.0,0.0,no Description,0.0,0.0
66,,,,,,,,,
67,"12x42 HD Binoculars for Adults with Upgraded Phone Adapter, Tripod and Tripod Adapter - Large View Binoculars with Clear Low Light Vision - Waterproof Binoculars for Bird Watching Hunting Travel",$49.86,n/a,4.5 out of 5,7.0,0.0,no Description,0.0,0.0
68,"LaView Security Cameras 4pcs, Home Security Camera Indoor 1080P, Wi-Fi Cameras Wired for Pet, Motion Detection, Two-Way Audio, Night Vision, Works with Alexa, iOS & Android & Web Access",$80.98,n/a,4.2 out of 5,6.0,1.0,no Description,0.0,0.0
69,"LaView Security Cameras 4pcs, Home Security Camera Indoor 1080P, Wi-Fi Cameras Wired for Pet, Motion Detection, Two-Way Audio, Night Vision, Works with Alexa, iOS & Android & Web Access",$80.98,n/a,4.2 out of 5,6.0,1.0,no Description,0.0,0.0
70,,,,,,,,,
71,"LaView Security Cameras 4pcs, Home Security Camera Indoor 1080P, Wi-Fi Cameras Wired for Pet, Motion Detection, Two-Way Audio, Night Vision, Works with Alexa, iOS & Android & Web Access",$80.98,n/a,4.2 out of 5,6.0,1.0,no Description,0.0,0.0
72,Blink Outdoor – 1 camera kit with Blink Mini,$99.99,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
73,Blink Outdoor – 1 camera kit with Blink Mini,$99.99,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
74,,,,,,,,,
75,Blink Outdoor – 1 camera kit with Blink Mini,$99.99,n/a,4.4 out of 5,6.0,0.0,no Description,0.0,0.0
76,"Ear Wax Removal Endoscope Otoscope, Earwax Remover Tools, Scope, with 1080P FHD Camera, 6 Led Lights, Wireless Connected, Compatible with iPhone, iPad, Android Smart Phones & Tablets (Black)",$29.99,n/a,4.3 out of 5,7.0,0.0,no description,0.0,0.0
77,"Ear Wax Removal Endoscope Otoscope, Earwax Remover Tools, Scope, with 1080P FHD Camera, 6 Led Lights, Wireless Connected, Compatible with iPhone, iPad, Android Smart Phones & Tablets (Black)",$29.99,n/a,4.3 out of 5,7.0,0.0,no description,0.0,0.0
78,,,,,,,,,
79,"Ear Wax Removal Endoscope Otoscope, Earwax Remover Tools, Scope, with 1080P FHD Camera, 6 Led Lights, Wireless Connected, Compatible with iPhone, iPad, Android Smart Phones & Tablets (Black)",$29.99,n/a,4.3 out of 5,7.0,0.0,no description,0.0,0.0
80,"Ring Stick Up Cam Plug-In HD security camera with two-way talk, Works with Alexa - Black",$99.99,n/a,4.7 out of 5,6.0,0.0,no Description,0.0,0.0
81,"Ring Stick Up Cam Plug-In HD security camera with two-way talk, Works with Alexa - Black",$99.99,n/a,4.7 out of 5,6.0,0.0,no Description,0.0,0.0
82,,,,,,,,,
83,"Ring Stick Up Cam Plug-In HD security camera with two-way talk, Works with Alexa - Black",$99.99,n/a,4.7 out of 5,6.0,0.0,no Description,0.0,0.0
84,"Nooie Baby Monitor, WiFi Pet Camera Indoor, 360-degree IP Camera, 1080P Home Security Camera, Motion Tracking, Super IR Night Vision, Works with Alexa, Two-Way Audio, Motion & Sound Detection",$42.49,n/a,4.2 out of 5,6.0,6.0,no Description,0.0,0.0
85,"Nooie Baby Monitor, WiFi Pet Camera Indoor, 360-degree IP Camera, 1080P Home Security Camera, Motion Tracking, Super IR Night Vision, Works with Alexa, Two-Way Audio, Motion & Sound Detection",$42.49,n/a,4.2 out of 5,6.0,6.0,no Description,0.0,0.0
86,,,,,,,,,
87,"Nooie Baby Monitor, WiFi Pet Camera Indoor, 360-degree IP Camera, 1080P Home Security Camera, Motion Tracking, Super IR Night Vision, Works with Alexa, Two-Way Audio, Motion & Sound Detection",$42.49,n/a,4.2 out of 5,6.0,6.0,no Description,0.0,0.0
88,"eufy Security Solo IndoorCam P24, 2K, Pan & Tilt, Indoor Security Camera, Wi-Fi Plug-in Camera, Human & Pet AI, Voice Assistant Compatibility, Night Vision, Motion Tracking, HomeBase not Compatible",$54.99,n/a,4.6 out of 5,6.0,6.0,no Description,0.0,0.0
89,"eufy Security Solo IndoorCam P24, 2K, Pan & Tilt, Indoor Security Camera, Wi-Fi Plug-in Camera, Human & Pet AI, Voice Assistant Compatibility, Night Vision, Motion Tracking, HomeBase not Compatible",$54.99,n/a,4.6 out of 5,6.0,6.0,no Description,0.0,0.0
90,,,,,,,,,
91,"eufy Security Solo IndoorCam P24, 2K, Pan & Tilt, Indoor Security Camera, Wi-Fi Plug-in Camera, Human & Pet AI, Voice Assistant Compatibility, Night Vision, Motion Tracking, HomeBase not Compatible",$54.99,n/a,4.6 out of 5,6.0,6.0,no Description,0.0,0.0
92,"Security Camera Wireless Outdoor, 1080P Color Night Vision AI Motion Detection 2-Way Talk Battery Powered WiFi Home Indoor Camera IP65 Weatherproof Spotlight Siren Alarm Cloud/SD Storage 2-Pack",$149.99,n/a,4.5 out of 5,7.0,0.0,no Description,0.0,0.0
93,"Security Camera Wireless Outdoor, 1080P Color Night Vision AI Motion Detection 2-Way Talk Battery Powered WiFi Home Indoor Camera IP65 Weatherproof Spotlight Siren Alarm Cloud/SD Storage 2-Pack",$149.99,n/a,4.5 out of 5,7.0,0.0,no Description,0.0,0.0
94,,,,,,,,,
95,"Security Camera Wireless Outdoor, 1080P Color Night Vision AI Motion Detection 2-Way Talk Battery Powered WiFi Home Indoor Camera IP65 Weatherproof Spotlight Siren Alarm Cloud/SD Storage 2-Pack",$149.99,n/a,4.5 out of 5,7.0,0.0,no Description,0.0,0.0
96,"Indoor Security Camera 1080p WiFi Camera (2.4G Only) 360 Degree Home Camera with App, Night Vision, 2-Way Audio, Human Detection, Motion Tracking, Sound Detection, Local & Cloud Storage",$32.99,n/a,4.2 out of 5,6.0,1.0,no Description,0.0,0.0
97,"Indoor Security Camera 1080p WiFi Camera (2.4G Only) 360 Degree Home Camera with App, Night Vision, 2-Way Audio, Human Detection, Motion Tracking, Sound Detection, Local & Cloud Storage",$32.99,n/a,4.2 out of 5,6.0,1.0,no Description,0.0,0.0
98,,,,,,,,,
99,"Indoor Security Camera 1080p WiFi Camera (2.4G Only) 360 Degree Home Camera with App, Night Vision, 2-Way Audio, Human Detection, Motion Tracking, Sound Detection, Local & Cloud Storage",$32.99,n/a,4.2 out of 5,6.0,1.0,no Description,0.0,0.0
100,"Ear Wax Removal - Wireless Ear Cleaner with 5MP HD Camera, Ear Endoscope with Lights, Ear Wax Removal Tool with 8 Cleaning Kit - Ear Wax Camera for iOS & Android Phones",$27.99,n/a,4.7 out of 5,6.0,1.0,no Description,0.0,0.0
101,"Ear Wax Removal - Wireless Ear Cleaner with 5MP HD Camera, Ear Endoscope with Lights, Ear Wax Removal Tool with 8 Cleaning Kit - Ear Wax Camera for iOS & Android Phones",$27.99,n/a,4.7 out of 5,6.0,1.0,no Description,0.0,0.0
102,,,,,,,,,
103,"Ear Wax Removal - Wireless Ear Cleaner with 5MP HD Camera, Ear Endoscope with Lights, Ear Wax Removal Tool with 8 Cleaning Kit - Ear Wax Camera for iOS & Android Phones",$27.99,n/a,4.7 out of 5,6.0,1.0,no Description,0.0,0.0
