,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
11,5mm Gold Cartilage Nose Helix Tragus Mini Huggie Hoop Earrings in 14k Gold-filled,$15.99,n/a,4 out of 5,6.0,1.0,"5mm small thin gold huggie cartilage helix tragus nose hoop earrings for women, these tiny hoop earrings are cute and dainty, made of 14 gold filled wire, perfect mix and match earrings for multiple piercings.

FEATURES

      • Sold in pair(2 hoops)

      • Hoop size (inner diameter): 5mm,

      • Wire thickness: 22gauge = 0.6mm

      • Handmade from14K yellow gold filled wire, Hypoallergic

      • Gold filled hoop earrings have a thick layer of solid 14k gold permanently bonded on top of brass, and it contains 5% gold, which is 100 times THICKER than gold plated nose hoop

      • Gold filled jewelry is durable and fade resistant, can sleep and show with

      • Hoop ends are well polished by hand, so they won’t scratch your skin

Care tips :
      • 14k gold filled jewelry may lose its shining and the hoop ends may turn black after use or long term storage due to oxidation, just clean with warm water and soft cloth, it will regain its beauty shining finish.",203.0,0.0
12,"Locsanity Daily Moisturizing Refreshing Spray for Locs, Dreadlocks - Rosewater and Peppermint Hair Scalp Moisturizer, Dreadlock Spray - Natural Loc Care and Maintenance (8oz)",$19.99,n/a,4.5 out of 5,7.0,1.0,no Description,0.0,0.0
13,"Locsanity Daily Moisturizing Refreshing Spray for Locs, Dreadlocks - Rosewater and Peppermint Hair Scalp Moisturizer, Dreadlock Spray - Natural Loc Care and Maintenance (8oz)",$19.99,n/a,4.5 out of 5,7.0,1.0,no Description,0.0,0.0
14,,,,,,,,,
15,"Locsanity Daily Moisturizing Refreshing Spray for Locs, Dreadlocks - Rosewater and Peppermint Hair Scalp Moisturizer, Dreadlock Spray - Natural Loc Care and Maintenance (8oz)",$19.99,n/a,4.5 out of 5,7.0,1.0,no Description,0.0,0.0
16,"Teacher Lanyard – Beaded Lanyard with Personalized Name Tag – Cute Lanyard with ID Holder – Keychain Lanyard for Students, Nurses, Teachers - Teacher Gift - By the Graces",$24.95,n/a,4.8 out of 5,9.0,1.0,no Description,0.0,0.0
17,"Teacher Lanyard – Beaded Lanyard with Personalized Name Tag – Cute Lanyard with ID Holder – Keychain Lanyard for Students, Nurses, Teachers - Teacher Gift - By the Graces",$24.95,n/a,4.8 out of 5,9.0,1.0,no Description,0.0,0.0
18,,,,,,,,,
19,"Teacher Lanyard – Beaded Lanyard with Personalized Name Tag – Cute Lanyard with ID Holder – Keychain Lanyard for Students, Nurses, Teachers - Teacher Gift - By the Graces",$24.95,n/a,4.8 out of 5,9.0,1.0,no Description,0.0,0.0
20,You Look Amazing Mirror Decal Vinyl Decal Bathroom Decor Shower Door Decal 18x2.5 inch,$9.99,n/a,4.6 out of 5,5.0,0.0,"▶Material: vinyl. ▶Made with high quality indoor / outdoor vinyl. ▶Decals are removable but not reusable.▶Please make sure to measure area before purchasing to guarantee this size will fit. ▶The transfer film already stuck onto the design, very easy to use.",40.0,1.0
21,You Look Amazing Mirror Decal Vinyl Decal Bathroom Decor Shower Door Decal 18x2.5 inch,$9.99,n/a,4.6 out of 5,5.0,0.0,"▶Material: vinyl. ▶Made with high quality indoor / outdoor vinyl. ▶Decals are removable but not reusable.▶Please make sure to measure area before purchasing to guarantee this size will fit. ▶The transfer film already stuck onto the design, very easy to use.",40.0,1.0
22,,,,,,,,,
23,You Look Amazing Mirror Decal Vinyl Decal Bathroom Decor Shower Door Decal 18x2.5 inch,$9.99,n/a,4.6 out of 5,5.0,0.0,"▶Material: vinyl. ▶Made with high quality indoor / outdoor vinyl. ▶Decals are removable but not reusable.▶Please make sure to measure area before purchasing to guarantee this size will fit. ▶The transfer film already stuck onto the design, very easy to use.",40.0,1.0
24,"""10 Things That Require Zero Talent""- Motivational Wall Art- 8 x 10"" Poster Print-Ready to Frame. Modern Decor for Home-Office-School-Gym & Locker Room. Teach Your Team & Players The Fundamentals!",$10.88,n/a,4.6 out of 5,9.0,0.0,"ALG Art Prints come UNFRAMED. The preview images are examples of what the art prints will look like when framed. Of course, add your own decorator flair and we would love you to email pictures of how great they look in your place!
""10 Things That Require Zero Talent""-Motivational Wall Art-8 x 10"" Poster Print-Ready to Frame. Modern Decor for Home-Office-School-Gym-Locker Room. Inspire & Encourage Team!
HANDMADE IN THE USA
We create and package every piece of art ourselves to ensure the highest quality print for you. That means our labor of love happens right here in Virginia, USA.
PREMIUM LUXURY MATERIALS!
All of our art prints are created with luster finish Fuji Crystal Archive photo paper. The result is the highest resolution, definition, and clarity possible.
FREE 2-Day SHIPPING!
Amazon ships our art prints direct, which means all Amazon Prime Members get FREE SHIPPING on all our art! 😊
THE FUN & PERFECT GIFT!
Each of my art prints is packaged in a sturdy cardboard mailer with the loving care of a craftsman so it can be delivered as a prized gift. It's so much fun and easy to match these beautiful prints wall art to your friends and family's interests. Our goal when you open the package is to say,” Wow- that’s Beautiful or That’s Really COOL!”. Our high-quality packaging will protect your art from any possible damage or bending in transit. If it isn’t perfect, please let me know immediately!
SO MANY MORE CHOICES!
This print is just one of many we offer! Check out my shop page by clicking “ American Luxury Gifts Prints” at the top left of this page and browse my wide variety – there’s something for everyone! We also welcome any suggestions or contributions to premium art and gift ideas to our ever-growing studio.",290.0,3.0
25,"""10 Things That Require Zero Talent""- Motivational Wall Art- 8 x 10"" Poster Print-Ready to Frame. Modern Decor for Home-Office-School-Gym & Locker Room. Teach Your Team & Players The Fundamentals!",$10.88,n/a,4.6 out of 5,9.0,0.0,"ALG Art Prints come UNFRAMED. The preview images are examples of what the art prints will look like when framed. Of course, add your own decorator flair and we would love you to email pictures of how great they look in your place!
""10 Things That Require Zero Talent""-Motivational Wall Art-8 x 10"" Poster Print-Ready to Frame. Modern Decor for Home-Office-School-Gym-Locker Room. Inspire & Encourage Team!
HANDMADE IN THE USA
We create and package every piece of art ourselves to ensure the highest quality print for you. That means our labor of love happens right here in Virginia, USA.
PREMIUM LUXURY MATERIALS!
All of our art prints are created with luster finish Fuji Crystal Archive photo paper. The result is the highest resolution, definition, and clarity possible.
FREE 2-Day SHIPPING!
Amazon ships our art prints direct, which means all Amazon Prime Members get FREE SHIPPING on all our art! 😊
THE FUN & PERFECT GIFT!
Each of my art prints is packaged in a sturdy cardboard mailer with the loving care of a craftsman so it can be delivered as a prized gift. It's so much fun and easy to match these beautiful prints wall art to your friends and family's interests. Our goal when you open the package is to say,” Wow- that’s Beautiful or That’s Really COOL!”. Our high-quality packaging will protect your art from any possible damage or bending in transit. If it isn’t perfect, please let me know immediately!
SO MANY MORE CHOICES!
This print is just one of many we offer! Check out my shop page by clicking “ American Luxury Gifts Prints” at the top left of this page and browse my wide variety – there’s something for everyone! We also welcome any suggestions or contributions to premium art and gift ideas to our ever-growing studio.",290.0,3.0
26,,,,,,,,,
27,"""10 Things That Require Zero Talent""- Motivational Wall Art- 8 x 10"" Poster Print-Ready to Frame. Modern Decor for Home-Office-School-Gym & Locker Room. Teach Your Team & Players The Fundamentals!",$10.88,n/a,4.6 out of 5,9.0,0.0,"ALG Art Prints come UNFRAMED. The preview images are examples of what the art prints will look like when framed. Of course, add your own decorator flair and we would love you to email pictures of how great they look in your place!
""10 Things That Require Zero Talent""-Motivational Wall Art-8 x 10"" Poster Print-Ready to Frame. Modern Decor for Home-Office-School-Gym-Locker Room. Inspire & Encourage Team!
HANDMADE IN THE USA
We create and package every piece of art ourselves to ensure the highest quality print for you. That means our labor of love happens right here in Virginia, USA.
PREMIUM LUXURY MATERIALS!
All of our art prints are created with luster finish Fuji Crystal Archive photo paper. The result is the highest resolution, definition, and clarity possible.
FREE 2-Day SHIPPING!
Amazon ships our art prints direct, which means all Amazon Prime Members get FREE SHIPPING on all our art! 😊
THE FUN & PERFECT GIFT!
Each of my art prints is packaged in a sturdy cardboard mailer with the loving care of a craftsman so it can be delivered as a prized gift. It's so much fun and easy to match these beautiful prints wall art to your friends and family's interests. Our goal when you open the package is to say,” Wow- that’s Beautiful or That’s Really COOL!”. Our high-quality packaging will protect your art from any possible damage or bending in transit. If it isn’t perfect, please let me know immediately!
SO MANY MORE CHOICES!
This print is just one of many we offer! Check out my shop page by clicking “ American Luxury Gifts Prints” at the top left of this page and browse my wide variety – there’s something for everyone! We also welcome any suggestions or contributions to premium art and gift ideas to our ever-growing studio.",290.0,3.0
28,Blue Agate Earrings Design for Women Navy Dangle Hardboard for Mom Birthday Gift Graduation Wedding Handmade by The Painted Pug,$16.00,n/a,4.3 out of 5,8.0,0.0,"These beuatiful navy blue and royal blue earrings with strings of gold color. The dangle statement earrings are made with hardboard (an engineered wood) and the design is heat pressed onto the surface. We do not use any vinyl or stickers. The material is engineered with a special glossy surface that accepts the image with vbrant colors. The agate pattern is only on the front side with a plain brown back. These are not actual stone agate, but an agate design pressed onto the surface. Each pair is handmade and packaged in our studio in Illinois!",95.0,0.0
29,Blue Agate Earrings Design for Women Navy Dangle Hardboard for Mom Birthday Gift Graduation Wedding Handmade by The Painted Pug,$16.00,n/a,4.3 out of 5,8.0,0.0,"These beuatiful navy blue and royal blue earrings with strings of gold color. The dangle statement earrings are made with hardboard (an engineered wood) and the design is heat pressed onto the surface. We do not use any vinyl or stickers. The material is engineered with a special glossy surface that accepts the image with vbrant colors. The agate pattern is only on the front side with a plain brown back. These are not actual stone agate, but an agate design pressed onto the surface. Each pair is handmade and packaged in our studio in Illinois!",95.0,0.0
30,,,,,,,,,
31,Blue Agate Earrings Design for Women Navy Dangle Hardboard for Mom Birthday Gift Graduation Wedding Handmade by The Painted Pug,$16.00,n/a,4.3 out of 5,8.0,0.0,"These beuatiful navy blue and royal blue earrings with strings of gold color. The dangle statement earrings are made with hardboard (an engineered wood) and the design is heat pressed onto the surface. We do not use any vinyl or stickers. The material is engineered with a special glossy surface that accepts the image with vbrant colors. The agate pattern is only on the front side with a plain brown back. These are not actual stone agate, but an agate design pressed onto the surface. Each pair is handmade and packaged in our studio in Illinois!",95.0,0.0
32,"Name Sign, Wooden Name Sign, Nursery Name Sign, Family Name Sign, Baby Name Sign, Personalized Name Sign, Girl Boy Crib Name Sign Wood Sign",$9.99,n/a,4.7 out of 5,4.0,0.0,View an instant font preview / proof of your name here namesigns.font.page/Lav,11.0,0.0
33,"Name Sign, Wooden Name Sign, Nursery Name Sign, Family Name Sign, Baby Name Sign, Personalized Name Sign, Girl Boy Crib Name Sign Wood Sign",$9.99,n/a,4.7 out of 5,4.0,0.0,View an instant font preview / proof of your name here namesigns.font.page/Lav,11.0,0.0
34,,,,,,,,,
35,"Name Sign, Wooden Name Sign, Nursery Name Sign, Family Name Sign, Baby Name Sign, Personalized Name Sign, Girl Boy Crib Name Sign Wood Sign",$9.99,n/a,4.7 out of 5,4.0,0.0,View an instant font preview / proof of your name here namesigns.font.page/Lav,11.0,0.0
36,Surfer Beach Bracelet Set Men & Women - Braided Boho Summer Bracelets - Handmade Festival Jewelry - 100% Waterproof & Adjustable - Friendship Gift - Ethnic Hippie Style (Black & Ruby Red),$10.99,n/a,4.4 out of 5,4.0,1.0,no Description,0.0,0.0
37,Surfer Beach Bracelet Set Men & Women - Braided Boho Summer Bracelets - Handmade Festival Jewelry - 100% Waterproof & Adjustable - Friendship Gift - Ethnic Hippie Style (Black & Ruby Red),$10.99,n/a,4.4 out of 5,4.0,1.0,no Description,0.0,0.0
38,,,,,,,,,
39,Surfer Beach Bracelet Set Men & Women - Braided Boho Summer Bracelets - Handmade Festival Jewelry - 100% Waterproof & Adjustable - Friendship Gift - Ethnic Hippie Style (Black & Ruby Red),$10.99,n/a,4.4 out of 5,4.0,1.0,no Description,0.0,0.0
40,"Personalized Cutting Board, USA Handmade Cutting Board - Personalized Gifts - Wedding Gifts for the Couple, Christmas Gifts, Gift for Parents, Anniversary Gift",$29.99,n/a,4.7 out of 5,8.0,0.0,"Personalized wedding or anniversary gift! Get the Greatest gift for your significant other this year!
*****HOW TO CUSTOMIZE*****
Customization of these boards is made simple. Before checkout, you will be asked to input the following information
1. First Names of Couple
2. Last Name
3. date of your special day!
(We take care with each order to place your information in the most aesthetically pleasing way possible.)

*****ABOUT THIS ITEM!*****
This is a keepsake that can be used for years to come. It is made with Walnut(pictured) or Maple wood and oiled with a food-safe oil that preserves and toughens the board. One side of the board is used to slice and dice your specialties in the kitchen, and the other side of the board is a reminder of the important things in life - your family!

Cutting board sizes:
12x16x1.5 is the featured board in WALNUT wood. Choose this size for an impressive and exquisite display piece that is functional.
10""x 14""x.75"" A standard cutting board size that provides a good amount of real estate to chop and also makes for an elegant display!
8""x12""x .75"" A small board, designed with easy cabinet storage in mind!

*****Extras*****
Wrap - We Wrap Our box in High-End Wrapping Paper(thick) and put it in another box for shipping.
Stand - Our stands are designed specifically for the board size you purchase, they are a fit together stand that will put your board on display in the kitchen.
Board Oil - We recommend board oil to any cutting board every 5-7 washes).
Serving Board - A serving board will allow you to carry hot plates or pans to the table on a 17"" x 6"" board, or a Personalized Cheese Board to serve cheese and fruits
Coasters - Get this addon to match your Cutting Board engraving for a Set!
50th anniversary gift, anniversary gift for men, anniversary gift for her, Couples gift!

Thank you for supporting our small business!",306.0,2.0
41,"Personalized Cutting Board, USA Handmade Cutting Board - Personalized Gifts - Wedding Gifts for the Couple, Christmas Gifts, Gift for Parents, Anniversary Gift",$29.99,n/a,4.7 out of 5,8.0,0.0,"Personalized wedding or anniversary gift! Get the Greatest gift for your significant other this year!
*****HOW TO CUSTOMIZE*****
Customization of these boards is made simple. Before checkout, you will be asked to input the following information
1. First Names of Couple
2. Last Name
3. date of your special day!
(We take care with each order to place your information in the most aesthetically pleasing way possible.)

*****ABOUT THIS ITEM!*****
This is a keepsake that can be used for years to come. It is made with Walnut(pictured) or Maple wood and oiled with a food-safe oil that preserves and toughens the board. One side of the board is used to slice and dice your specialties in the kitchen, and the other side of the board is a reminder of the important things in life - your family!

Cutting board sizes:
12x16x1.5 is the featured board in WALNUT wood. Choose this size for an impressive and exquisite display piece that is functional.
10""x 14""x.75"" A standard cutting board size that provides a good amount of real estate to chop and also makes for an elegant display!
8""x12""x .75"" A small board, designed with easy cabinet storage in mind!

*****Extras*****
Wrap - We Wrap Our box in High-End Wrapping Paper(thick) and put it in another box for shipping.
Stand - Our stands are designed specifically for the board size you purchase, they are a fit together stand that will put your board on display in the kitchen.
Board Oil - We recommend board oil to any cutting board every 5-7 washes).
Serving Board - A serving board will allow you to carry hot plates or pans to the table on a 17"" x 6"" board, or a Personalized Cheese Board to serve cheese and fruits
Coasters - Get this addon to match your Cutting Board engraving for a Set!
50th anniversary gift, anniversary gift for men, anniversary gift for her, Couples gift!

Thank you for supporting our small business!",306.0,2.0
42,,,,,,,,,
43,"Personalized Cutting Board, USA Handmade Cutting Board - Personalized Gifts - Wedding Gifts for the Couple, Christmas Gifts, Gift for Parents, Anniversary Gift",$29.99,n/a,4.7 out of 5,8.0,0.0,"Personalized wedding or anniversary gift! Get the Greatest gift for your significant other this year!
*****HOW TO CUSTOMIZE*****
Customization of these boards is made simple. Before checkout, you will be asked to input the following information
1. First Names of Couple
2. Last Name
3. date of your special day!
(We take care with each order to place your information in the most aesthetically pleasing way possible.)

*****ABOUT THIS ITEM!*****
This is a keepsake that can be used for years to come. It is made with Walnut(pictured) or Maple wood and oiled with a food-safe oil that preserves and toughens the board. One side of the board is used to slice and dice your specialties in the kitchen, and the other side of the board is a reminder of the important things in life - your family!

Cutting board sizes:
12x16x1.5 is the featured board in WALNUT wood. Choose this size for an impressive and exquisite display piece that is functional.
10""x 14""x.75"" A standard cutting board size that provides a good amount of real estate to chop and also makes for an elegant display!
8""x12""x .75"" A small board, designed with easy cabinet storage in mind!

*****Extras*****
Wrap - We Wrap Our box in High-End Wrapping Paper(thick) and put it in another box for shipping.
Stand - Our stands are designed specifically for the board size you purchase, they are a fit together stand that will put your board on display in the kitchen.
Board Oil - We recommend board oil to any cutting board every 5-7 washes).
Serving Board - A serving board will allow you to carry hot plates or pans to the table on a 17"" x 6"" board, or a Personalized Cheese Board to serve cheese and fruits
Coasters - Get this addon to match your Cutting Board engraving for a Set!
50th anniversary gift, anniversary gift for men, anniversary gift for her, Couples gift!

Thank you for supporting our small business!",306.0,2.0
44,LianaCases Custom Case for iPhone 13 Pro Max mini 12 11 Xr Xs X 10r 10s 10 8 Plus 7 SE 6s 6 Create Your Personalized Name Handwritten Style Clear Phone Cover,$14.85,n/a,4.6 out of 5,9.0,0.0,Customizable Phone Case by Liana Cases,5.0,0.0
45,LianaCases Custom Case for iPhone 13 Pro Max mini 12 11 Xr Xs X 10r 10s 10 8 Plus 7 SE 6s 6 Create Your Personalized Name Handwritten Style Clear Phone Cover,$14.85,n/a,4.6 out of 5,9.0,0.0,Customizable Phone Case by Liana Cases,5.0,0.0
46,,,,,,,,,
47,LianaCases Custom Case for iPhone 13 Pro Max mini 12 11 Xr Xs X 10r 10s 10 8 Plus 7 SE 6s 6 Create Your Personalized Name Handwritten Style Clear Phone Cover,$14.85,n/a,4.6 out of 5,9.0,0.0,Customizable Phone Case by Liana Cases,5.0,0.0
48,"stress relief & sleep essential oils roll on - sleep aid, natural perfume, relaxation on the go -10 mL -therapeutic grade - Chill Out Relaxing blend by Bliss Bound Wellness",$13.77,n/a,4.3 out of 5,7.0,0.0,"This 100% therapeutic grade relaxing essential oil blend comes in a ready-to-use glass roll on bottle applicator and is specifically hand crafted with 9 different essential oils. We strive for precision every step of the way, carefully combining the perfect recipe that works to bring balance within your body and mind. You deserve the opportunity to spend more time LOVING life. Start today, naturally, with the power of essential oils. Use these non-toxic tools that mother nature intended and take wellness with you wherever you go!",85.0,0.0
49,"stress relief & sleep essential oils roll on - sleep aid, natural perfume, relaxation on the go -10 mL -therapeutic grade - Chill Out Relaxing blend by Bliss Bound Wellness",$13.77,n/a,4.3 out of 5,7.0,0.0,"This 100% therapeutic grade relaxing essential oil blend comes in a ready-to-use glass roll on bottle applicator and is specifically hand crafted with 9 different essential oils. We strive for precision every step of the way, carefully combining the perfect recipe that works to bring balance within your body and mind. You deserve the opportunity to spend more time LOVING life. Start today, naturally, with the power of essential oils. Use these non-toxic tools that mother nature intended and take wellness with you wherever you go!",85.0,0.0
50,,,,,,,,,
51,"stress relief & sleep essential oils roll on - sleep aid, natural perfume, relaxation on the go -10 mL -therapeutic grade - Chill Out Relaxing blend by Bliss Bound Wellness",$13.77,n/a,4.3 out of 5,7.0,0.0,"This 100% therapeutic grade relaxing essential oil blend comes in a ready-to-use glass roll on bottle applicator and is specifically hand crafted with 9 different essential oils. We strive for precision every step of the way, carefully combining the perfect recipe that works to bring balance within your body and mind. You deserve the opportunity to spend more time LOVING life. Start today, naturally, with the power of essential oils. Use these non-toxic tools that mother nature intended and take wellness with you wherever you go!",85.0,0.0
52,Post-Malone Gift Air Freshener Birthday Gift Car Air Freshener,Page 1 of 10  ,n/a,4.8 out of 5,1.0,0.0,"Post-Malone Air Freshener. This air freshener of Post-Malone is perfect for your car, room or any other spaces in need of a nice fragrance!",23.0,0.0
53,Post-Malone Gift Air Freshener Birthday Gift Car Air Freshener,Page 1 of 16  ,n/a,4.8 out of 5,1.0,0.0,"Post-Malone Air Freshener. This air freshener of Post-Malone is perfect for your car, room or any other spaces in need of a nice fragrance!",23.0,0.0
54,,,,,,,,,
55,Baby Name Bar id Bracelet Baby Gift Personalized gift 16k Gold Plated Dainty Hand Stamp Your Baby Name Customized New Born to Children First Birthday Great Gift,$15.98,n/a,4.3 out of 5,9.0,1.0,no Description,0.0,0.0
56,Baby Name Bar id Bracelet Baby Gift Personalized gift 16k Gold Plated Dainty Hand Stamp Your Baby Name Customized New Born to Children First Birthday Great Gift,$15.98,n/a,4.3 out of 5,9.0,1.0,no Description,0.0,0.0
57,,,,,,,,,
58,Baby Name Bar id Bracelet Baby Gift Personalized gift 16k Gold Plated Dainty Hand Stamp Your Baby Name Customized New Born to Children First Birthday Great Gift,$15.98,n/a,4.3 out of 5,9.0,1.0,no Description,0.0,0.0
59,Custom Metal Signs | Metal Name Sign | Metal Wall Art | Split Letter Monogram Wall Decor | Metal Wall Art Last Name Sign | Family Name Sign | Personalized Wedding Gift | Metal Art | Outdoor Metal Sign,$18.00,n/a,4.8 out of 5,8.0,0.0,Cut from heavy duty 16 gauge steel. Receives a durable weatherproof powder coated finish. FAST SHIPPING! Please message us if you're looking for custom pieces.,24.0,0.0
