,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
10,,,,,,,,,
11,"Amazon Basics 3-Shelf Adjustable, Heavy Duty Storage Shelving Unit (250 lbs loading capacity per shelf), Steel Organizer Wire Rack, Black (23.3L x 13.4W x 30H)",$27.98,n/a,4.7 out of 5,5.0,6.0,"Product Description
An Amazon Brand.
From the Manufacturer
Amazon Basics",6.0,0.0
12,"Black Disposable Face Masks, 100 Pack Black Face Masks 3 Ply Filter Protection",$13.99,n/a,4.7 out of 5,6.0,0.0,no description,0.0,0.0
13,"Black Disposable Face Masks, 100 Pack Black Face Masks 3 Ply Filter Protection",$13.99,n/a,4.7 out of 5,6.0,0.0,no description,0.0,0.0
14,,,,,,,,,
15,"Black Disposable Face Masks, 100 Pack Black Face Masks 3 Ply Filter Protection",$13.99,n/a,4.7 out of 5,6.0,0.0,no description,0.0,0.0
16,"everydrop by Whirlpool Ice and Water Refrigerator Filter 1, EDR1RXD1, Single-Pack , Purple","Check fit by model, Find your brand",n/a,4.7 out of 5,6.0,6.0,"Certified to reduce 99% of lead as well as other potentially harmful contaminants, everydrop filters offer convenient, filtered water for you and your family. For the cleanest water, replace your everydrop filter every 6 months (or 200 gallons). everydrop Ice & Water Refrigerator Filter 1 replaces W10295370A.",46.0,0.0
17,"everydrop by Whirlpool Ice and Water Refrigerator Filter 1, EDR1RXD1, Single-Pack , Purple","Check fit by model, Find your brand",n/a,4.7 out of 5,6.0,6.0,"Certified to reduce 99% of lead as well as other potentially harmful contaminants, everydrop filters offer convenient, filtered water for you and your family. For the cleanest water, replace your everydrop filter every 6 months (or 200 gallons). everydrop Ice & Water Refrigerator Filter 1 replaces W10295370A.",46.0,0.0
18,,,,,,,,,
19,"everydrop by Whirlpool Ice and Water Refrigerator Filter 1, EDR1RXD1, Single-Pack , Purple","Check fit by model, Find your brand",n/a,4.7 out of 5,6.0,6.0,"Certified to reduce 99% of lead as well as other potentially harmful contaminants, everydrop filters offer convenient, filtered water for you and your family. For the cleanest water, replace your everydrop filter every 6 months (or 200 gallons). everydrop Ice & Water Refrigerator Filter 1 replaces W10295370A.",46.0,0.0
20,"LEVENIS KN95 Face Masks 50 Pack, Breathable Comfortable and Disposable KN95 Mask, Black",$19.99,n/a,4.4 out of 5,6.0,2.0,no Description,0.0,0.0
21,"LEVENIS KN95 Face Masks 50 Pack, Breathable Comfortable and Disposable KN95 Mask, Black",$19.99,n/a,4.4 out of 5,6.0,2.0,no Description,0.0,0.0
22,,,,,,,,,
23,"LEVENIS KN95 Face Masks 50 Pack, Breathable Comfortable and Disposable KN95 Mask, Black",$19.99,n/a,4.4 out of 5,6.0,2.0,no Description,0.0,0.0
24,"Command 17206-S120NA White Large Picture Hanging Strips, 120 Pairs","Command Picture Hanging Strips, 16 Pairs: 8-Medium, 8-Large Pairs, Black, Ships In Own Container",n/a,4.7 out of 5,7.0,0.0,"Decorate how you want, when you want without damaging your walls. Command Picture Hanging Strips let you fearlessly hang pictures without nails or tools. Not just for picture frames, these wall hangers are also great for creating a gallery wall, hanging college dorm decor, wooden letters, nursery décor, acoustic foam boards, and more. These picture frame hangers click together to lock in place and keep your pictures level. When you're ready to redecorate your space, the Command Strips remove cleanly and damage free.",82.0,1.0
25,"Command 17206-S120NA White Large Picture Hanging Strips, 120 Pairs","Command Picture Hanging Strips, 16 Pairs: 8-Medium, 8-Large Pairs, Black, Ships In Own Container",n/a,4.7 out of 5,7.0,0.0,"Decorate how you want, when you want without damaging your walls. Command Picture Hanging Strips let you fearlessly hang pictures without nails or tools. Not just for picture frames, these wall hangers are also great for creating a gallery wall, hanging college dorm decor, wooden letters, nursery décor, acoustic foam boards, and more. These picture frame hangers click together to lock in place and keep your pictures level. When you're ready to redecorate your space, the Command Strips remove cleanly and damage free.",82.0,1.0
26,,,,,,,,,
27,"Command 17206-S120NA White Large Picture Hanging Strips, 120 Pairs","Command Picture Hanging Strips, 16 Pairs: 8-Medium, 8-Large Pairs, Black, Ships In Own Container",n/a,4.7 out of 5,7.0,0.0,"Decorate how you want, when you want without damaging your walls. Command Picture Hanging Strips let you fearlessly hang pictures without nails or tools. Not just for picture frames, these wall hangers are also great for creating a gallery wall, hanging college dorm decor, wooden letters, nursery décor, acoustic foam boards, and more. These picture frame hangers click together to lock in place and keep your pictures level. When you're ready to redecorate your space, the Command Strips remove cleanly and damage free.",82.0,1.0
28,"GE RPWFE Refrigerator Water Filter | Certified to Reduce Lead, Sulfur, and 50+ Other Impurities | Replace Every 6 Months for Best Results | Pack of 1","Check fit by model, Find your brand",n/a,4.7 out of 5,6.0,4.0,"GE's most advanced filtration ever. Tested and verified to filter 5 trace pharmaceuticals including ibuprofen, progesterone, atenolol, trimethoprim, and fluoxetine ( The contaminants or other substances removed or reduced by this water filter are not necessarily in all users' water)",39.0,0.0
29,"GE RPWFE Refrigerator Water Filter | Certified to Reduce Lead, Sulfur, and 50+ Other Impurities | Replace Every 6 Months for Best Results | Pack of 1","Check fit by model, Find your brand",n/a,4.7 out of 5,6.0,4.0,"GE's most advanced filtration ever. Tested and verified to filter 5 trace pharmaceuticals including ibuprofen, progesterone, atenolol, trimethoprim, and fluoxetine ( The contaminants or other substances removed or reduced by this water filter are not necessarily in all users' water)",39.0,0.0
30,,,,,,,,,
31,"GE RPWFE Refrigerator Water Filter | Certified to Reduce Lead, Sulfur, and 50+ Other Impurities | Replace Every 6 Months for Best Results | Pack of 1","Check fit by model, Find your brand",n/a,4.7 out of 5,6.0,4.0,"GE's most advanced filtration ever. Tested and verified to filter 5 trace pharmaceuticals including ibuprofen, progesterone, atenolol, trimethoprim, and fluoxetine ( The contaminants or other substances removed or reduced by this water filter are not necessarily in all users' water)",39.0,0.0
32,"Amazon Basics 3-Foot Extension Cord - 13 Amps, 125V - Black",$6.07,n/a,4.8 out of 5,5.0,0.0,"Product Description
Amazon Basics 3-Foot Extension Cord - 13 Amps, 125V - Black
From the Manufacturer
Amazon Basics",14.0,0.0
33,"Amazon Basics 3-Foot Extension Cord - 13 Amps, 125V - Black",$6.07,n/a,4.8 out of 5,5.0,0.0,"Product Description
Amazon Basics 3-Foot Extension Cord - 13 Amps, 125V - Black
From the Manufacturer
Amazon Basics",14.0,0.0
34,,,,,,,,,
35,"Amazon Basics 3-Foot Extension Cord - 13 Amps, 125V - Black",$6.07,n/a,4.8 out of 5,5.0,0.0,"Product Description
Amazon Basics 3-Foot Extension Cord - 13 Amps, 125V - Black
From the Manufacturer
Amazon Basics",14.0,0.0
36,"Ring Video Doorbell – 2020 release – 1080p HD video, improved motion detection, easy installation – Satin Nickel",$99.99,n/a,4.7 out of 5,6.0,0.0,no Description,0.0,0.0
37,"Ring Video Doorbell – 2020 release – 1080p HD video, improved motion detection, easy installation – Satin Nickel",$99.99,n/a,4.7 out of 5,6.0,0.0,no Description,0.0,0.0
38,,,,,,,,,
39,"Ring Video Doorbell – 1080p HD video, improved motion detection, easy installation – Satin Nickel",$99.99,n/a,4.7 out of 5,6.0,0.0,no Description,0.0,0.0
40,"3M Aura Particulate Respirator 9205+ N95, 3-Pack",$9.99,n/a,4.5 out of 5,7.0,0.0,"3M� Aura� Particulate Respirator 9205+ is an N95 disposable particulate respirator that is designed to help provide respiratory protection of at least 95 percent filtration efficiency against certain non-oil based�particles. The lightweight, three-panel designed respirator helps provide comfortable and convenient respiratory protection. 3M uses a variety of innovative technologies and features to help you meet your respiratory protection and comfort needs. 3M`s proprietary filter media, 3M� Advanced Electret Media, filters dust and other airborne particles, while allowing for easy breathing. The soft inner material provides added comfort and the adjustable nose clip help provide a custom seal.",96.0,0.0
41,"3M Aura Particulate Respirator 9205+ N95, 3-Pack",$9.99,n/a,4.5 out of 5,7.0,0.0,"3M� Aura� Particulate Respirator 9205+ is an N95 disposable particulate respirator that is designed to help provide respiratory protection of at least 95 percent filtration efficiency against certain non-oil based�particles. The lightweight, three-panel designed respirator helps provide comfortable and convenient respiratory protection. 3M uses a variety of innovative technologies and features to help you meet your respiratory protection and comfort needs. 3M`s proprietary filter media, 3M� Advanced Electret Media, filters dust and other airborne particles, while allowing for easy breathing. The soft inner material provides added comfort and the adjustable nose clip help provide a custom seal.",96.0,0.0
42,,,,,,,,,
43,"3M Aura Particulate Respirator 9205+ N95, 3-Pack",$9.99,n/a,4.5 out of 5,7.0,0.0,"3M� Aura� Particulate Respirator 9205+ is an N95 disposable particulate respirator that is designed to help provide respiratory protection of at least 95 percent filtration efficiency against certain non-oil based�particles. The lightweight, three-panel designed respirator helps provide comfortable and convenient respiratory protection. 3M uses a variety of innovative technologies and features to help you meet your respiratory protection and comfort needs. 3M`s proprietary filter media, 3M� Advanced Electret Media, filters dust and other airborne particles, while allowing for easy breathing. The soft inner material provides added comfort and the adjustable nose clip help provide a custom seal.",96.0,0.0
44,"WWDOLL KN95 Face Mask 25 Pack, 5-Layers Mask Protection, Breathable KN95 Masks Black",$14.25,n/a,4.5 out of 5,6.0,6.0,no Description,0.0,0.0
45,"WWDOLL KN95 Face Mask 25 Pack, 5-Layers Mask Protection, Breathable KN95 Masks Black",$14.25,n/a,4.5 out of 5,6.0,6.0,no Description,0.0,0.0
46,,,,,,,,,
47,"WWDOLL KN95 Face Mask 25 Pack, 5-Layers Mask Protection, Breathable KN95 Masks Black",$14.25,n/a,4.5 out of 5,6.0,6.0,no Description,0.0,0.0
48,"Folex Instant Carpet Spot Remover, 32oz",$12.85,n/a,4.5 out of 5,2.0,0.0,no Description,0.0,0.0
49,"Folex Instant Carpet Spot Remover, 32oz",$12.85,n/a,4.5 out of 5,2.0,0.0,no Description,0.0,0.0
50,,,,,,,,,
51,"Folex Instant Carpet Spot Remover, 32oz",$12.85,n/a,4.5 out of 5,2.0,0.0,no Description,0.0,0.0
52,"Tenmiro 32.8ft Led Strip Lights, RGB LED Smart Music Sync Color Changing LED Lights Strips with Remote Led Lights for Bedroom, Room, TV, Party",$13.99,n/a,4.5 out of 5,7.0,0.0,no Description,0.0,0.0
53,"Tenmiro 32.8ft Led Strip Lights, RGB LED Smart Music Sync Color Changing LED Lights Strips with Remote Led Lights for Bedroom, Room, TV, Party",$13.99,n/a,4.5 out of 5,7.0,0.0,no Description,0.0,0.0
54,,,,,,,,,
55,"Tenmiro 32.8ft Led Strip Lights, RGB LED Smart Music Sync Color Changing LED Lights Strips with Remote Led Lights for Bedroom, Room, TV, Party",$13.99,n/a,4.5 out of 5,7.0,0.0,no Description,0.0,0.0
56,"Blink Video Doorbell (Black) + Mini Camera (Black) with Sync Module 2 | Two-Way Audio, HD Video, Motion and Chime Alerts | Alexa Enabled",$119.97,n/a,4.3 out of 5,5.0,0.0,no Description,0.0,0.0
57,"Blink Video Doorbell (Black) + Mini Camera (Black) with Sync Module 2 | Two-Way Audio, HD Video, Motion and Chime Alerts | Alexa Enabled",$119.97,n/a,4.3 out of 5,5.0,0.0,no Description,0.0,0.0
58,,,,,,,,,
59,"Blink Video Doorbell (Black) + Mini Camera (Black) with Sync Module 2 | Two-Way Audio, HD Video, Motion and Chime Alerts | Alexa Enabled",$119.97,n/a,4.3 out of 5,5.0,0.0,no Description,0.0,0.0
60,"SAMSUNG Genuine Filter for Refrigerator Water and Ice, Carbon Block Filtration, Removes 99% of Harmful Contaminants for Clean, Clear Drinking Water, 6-Month Life, HAF-QIN/EXP, 1 Pack","Check fit by model, Find your brand",n/a,4.7 out of 5,5.0,2.0,"Samsung Genuine Refrigerator Water Filters give your family clean, fresh water, while protecting your refrigerator and home from potential damage. This filter uses a powerful concentrated carbon filter to eliminate over 99 percent of potentially harmful contaminants. Samsung Genuine filters are produced in both Korea and Mexico. Shipping Note: Shipping to PO Boxes and APO addresses is not available for this item. Connectivity - Wi-Fi - 802.11 a/b/g/n/ac 2.4 GHz + 5 GHz. 1) Detach the Authentication Tag from the filter. 2) Place the Tag over the back of the provided magnet. 3) Green stripes will appear if it’s an authentic Samsung water filter.",103.0,1.0
61,"SAMSUNG Genuine Filter for Refrigerator Water and Ice, Carbon Block Filtration, Removes 99% of Harmful Contaminants for Clean, Clear Drinking Water, 6-Month Life, HAF-QIN/EXP, 1 Pack","Check fit by model, Find your brand",n/a,4.7 out of 5,5.0,2.0,"Samsung Genuine Refrigerator Water Filters give your family clean, fresh water, while protecting your refrigerator and home from potential damage. This filter uses a powerful concentrated carbon filter to eliminate over 99 percent of potentially harmful contaminants. Samsung Genuine filters are produced in both Korea and Mexico. Shipping Note: Shipping to PO Boxes and APO addresses is not available for this item. Connectivity - Wi-Fi - 802.11 a/b/g/n/ac 2.4 GHz + 5 GHz. 1) Detach the Authentication Tag from the filter. 2) Place the Tag over the back of the provided magnet. 3) Green stripes will appear if it’s an authentic Samsung water filter.",103.0,1.0
62,,,,,,,,,
63,"SAMSUNG Genuine Filter for Refrigerator Water and Ice, Carbon Block Filtration, Removes 99% of Harmful Contaminants for Clean, Clear Drinking Water, 6-Month Life, HAF-QIN/EXP, 1 Pack","Check fit by model, Find your brand",n/a,4.7 out of 5,5.0,2.0,"Samsung Genuine Refrigerator Water Filters give your family clean, fresh water, while protecting your refrigerator and home from potential damage. This filter uses a powerful concentrated carbon filter to eliminate over 99 percent of potentially harmful contaminants. Samsung Genuine filters are produced in both Korea and Mexico. Shipping Note: Shipping to PO Boxes and APO addresses is not available for this item. Connectivity - Wi-Fi - 802.11 a/b/g/n/ac 2.4 GHz + 5 GHz. 1) Detach the Authentication Tag from the filter. 2) Place the Tag over the back of the provided magnet. 3) Green stripes will appear if it’s an authentic Samsung water filter.",103.0,1.0
64,"Sleek Socket Ultra-Thin Outlet Concealer with Cord Concealer Kit, 3 Outlet, 3-Foot Cord, Universal Size (Ideal for Kitchens & Bathrooms)",$23.95,n/a,4.7 out of 5,6.0,6.0,no Description,0.0,0.0
65,"Sleek Socket Ultra-Thin Outlet Concealer with Cord Concealer Kit, 3 Outlet, 3-Foot Cord, Universal Size (Ideal for Kitchens & Bathrooms)",$23.95,n/a,4.7 out of 5,6.0,6.0,no Description,0.0,0.0
66,,,,,,,,,
67,"Sleek Socket Ultra-Thin Outlet Concealer with Cord Concealer Kit, 3 Outlet, 3-Foot Cord, Universal Size (Ideal for Kitchens & Bathrooms)",$23.95,n/a,4.7 out of 5,6.0,6.0,no Description,0.0,0.0
68,"everydrop by Whirlpool Ice and Water Refrigerator Filter 2, EDR2RXD1, Single-Pack","Check fit by model, Find your brand",n/a,4.7 out of 5,6.0,3.0,"Certified to reduce 99% of lead as well as other potentially harmful contaminants, every drop filters offer convenient, filtered water for you and your family. For the cleanest water, replace your every drop filter every 6 months (or 200 gallons). every drop Ice & Water Refrigerator Filter 2 replaces P9WB2L.",49.0,0.0
69,"everydrop by Whirlpool Ice and Water Refrigerator Filter 2, EDR2RXD1, Single-Pack","Check fit by model, Find your brand",n/a,4.7 out of 5,6.0,3.0,"Certified to reduce 99% of lead as well as other potentially harmful contaminants, every drop filters offer convenient, filtered water for you and your family. For the cleanest water, replace your every drop filter every 6 months (or 200 gallons). every drop Ice & Water Refrigerator Filter 2 replaces P9WB2L.",49.0,0.0
70,,,,,,,,,
71,"everydrop by Whirlpool Ice and Water Refrigerator Filter 2, EDR2RXD1, Single-Pack","Check fit by model, Find your brand",n/a,4.7 out of 5,6.0,3.0,"Certified to reduce 99% of lead as well as other potentially harmful contaminants, every drop filters offer convenient, filtered water for you and your family. For the cleanest water, replace your every drop filter every 6 months (or 200 gallons). every drop Ice & Water Refrigerator Filter 2 replaces P9WB2L.",49.0,0.0
72,"everydrop by Whirlpool Ice and Water Refrigerator Filter 4, EDR4RXD1, Single-Pack","Check fit by model, Find your brand",n/a,4.8 out of 5,6.0,2.0,"Jenn-Air Water Filter is efficiently designed to reduce chlorine taste and odor as well as particulates and more for healthier, cleaner, better tasting water. Installs quickly and easily. Suitable for use with Maytag or Jenn-Air side by side refrigerators plus cabinet depth, built-in and wide, side by side French door refrigerators.",50.0,0.0
73,"everydrop by Whirlpool Ice and Water Refrigerator Filter 4, EDR4RXD1, Single-Pack","Check fit by model, Find your brand",n/a,4.8 out of 5,6.0,2.0,"Jenn-Air Water Filter is efficiently designed to reduce chlorine taste and odor as well as particulates and more for healthier, cleaner, better tasting water. Installs quickly and easily. Suitable for use with Maytag or Jenn-Air side by side refrigerators plus cabinet depth, built-in and wide, side by side French door refrigerators.",50.0,0.0
74,,,,,,,,,
75,"everydrop by Whirlpool Ice and Water Refrigerator Filter 4, EDR4RXD1, Single-Pack","Check fit by model, Find your brand",n/a,4.8 out of 5,6.0,2.0,"Jenn-Air Water Filter is efficiently designed to reduce chlorine taste and odor as well as particulates and more for healthier, cleaner, better tasting water. Installs quickly and easily. Suitable for use with Maytag or Jenn-Air side by side refrigerators plus cabinet depth, built-in and wide, side by side French door refrigerators.",50.0,0.0
76,"TICONN 2 Pack Extra Large Moving Bags with Zippers & Carrying Handles, Heavy-Duty Storage Tote for Space Saving Moving Storage",$19.95,n/a,4.6 out of 5,6.0,2.0,no Description,0.0,0.0
77,"TICONN 2 Pack Extra Large Moving Bags with Zippers & Carrying Handles, Heavy-Duty Storage Tote for Space Saving Moving Storage",$19.95,n/a,4.6 out of 5,6.0,2.0,no Description,0.0,0.0
78,,,,,,,,,
79,"TICONN 2 Pack Extra Large Moving Bags with Zippers & Carrying Handles, Heavy-Duty Storage Tote for Space Saving Moving Storage",$19.95,n/a,4.6 out of 5,6.0,2.0,no Description,0.0,0.0
80,"Aerostar 12x12x1 MERV 8 Pleated Air Filter, AC Furnace Air Filter, 6 Pack (Actual Size: 11 3/4""x11 3/4""x3/4"")",$32.85,n/a,4.7 out of 5,5.0,1.0,"Aerostar 12x12x1 MERV 8 Pleated Air Filters (Actual Size: 11 3/4"" x 11 3/4"" x 3/4"") - 6 Pack. MERV 8 filters are comparable to MPR 600 and FPR 5. Designed for superior filtration efficiency, these filters are made with electrostatically charged synthetic material that draws and captures allergens between 0.3 - 1.0 microns, including lint, dust mites, spores, and pollen. Aerostar filters are a simple and cost effective step towards a healthier home environment, free of airborne allergens and particles that can trigger various allergy and asthma symptoms. They also improve the efficiency of your HVAC unit and therefore reduce maintenance and utility costs, by removing dirt and reducing strain on the motor. For best results, change the filter every 60 to 90 days but increase frequency to 30 days during peak summer and winter months when your unit is working the hardest. Compatible with furnaces and AC units.",149.0,0.0
81,"Aerostar 12x12x1 MERV 8 Pleated Air Filter, AC Furnace Air Filter, 6 Pack (Actual Size: 11 3/4""x11 3/4""x3/4"")",$32.85,n/a,4.7 out of 5,5.0,1.0,"Aerostar 12x12x1 MERV 8 Pleated Air Filters (Actual Size: 11 3/4"" x 11 3/4"" x 3/4"") - 6 Pack. MERV 8 filters are comparable to MPR 600 and FPR 5. Designed for superior filtration efficiency, these filters are made with electrostatically charged synthetic material that draws and captures allergens between 0.3 - 1.0 microns, including lint, dust mites, spores, and pollen. Aerostar filters are a simple and cost effective step towards a healthier home environment, free of airborne allergens and particles that can trigger various allergy and asthma symptoms. They also improve the efficiency of your HVAC unit and therefore reduce maintenance and utility costs, by removing dirt and reducing strain on the motor. For best results, change the filter every 60 to 90 days but increase frequency to 30 days during peak summer and winter months when your unit is working the hardest. Compatible with furnaces and AC units.",149.0,0.0
82,,,,,,,,,
83,"Aerostar 12x12x1 MERV 8 Pleated Air Filter, AC Furnace Air Filter, 6 Pack (Actual Size: 11 3/4""x11 3/4""x3/4"")",$32.85,n/a,4.7 out of 5,5.0,1.0,"Aerostar 12x12x1 MERV 8 Pleated Air Filters (Actual Size: 11 3/4"" x 11 3/4"" x 3/4"") - 6 Pack. MERV 8 filters are comparable to MPR 600 and FPR 5. Designed for superior filtration efficiency, these filters are made with electrostatically charged synthetic material that draws and captures allergens between 0.3 - 1.0 microns, including lint, dust mites, spores, and pollen. Aerostar filters are a simple and cost effective step towards a healthier home environment, free of airborne allergens and particles that can trigger various allergy and asthma symptoms. They also improve the efficiency of your HVAC unit and therefore reduce maintenance and utility costs, by removing dirt and reducing strain on the motor. For best results, change the filter every 60 to 90 days but increase frequency to 30 days during peak summer and winter months when your unit is working the hardest. Compatible with furnaces and AC units.",149.0,0.0
84,"Amazon Smart Plug, for home automation, Works with Alexa - A Certified for Humans Device",$24.99,n/a,4.7 out of 5,5.0,0.0,no Description,0.0,0.0
85,"Amazon Smart Plug, for home automation, Works with Alexa - A Certified for Humans Device",$24.99,n/a,4.7 out of 5,5.0,0.0,no Description,0.0,0.0
86,,,,,,,,,
87,"Amazon Smart Plug, for home automation, Works with Alexa - A Certified for Humans Device",$24.99,n/a,4.7 out of 5,5.0,0.0,no Description,0.0,0.0
