,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
19,2022 American Silver Eagle .999 Fine Silver with Our Certificate of Authenticity Dollar Uncirculated US Mint,$42.99,n/a,4.8 out of 5,2.0,0.0,"2022 U.S. Silver Eagle with our Certificate of Authenticity Gem Brilliant Uncirculated 2022 American Silver Eagle Shipped to you in a 2x2"" coin holder or flip. Now with Certificate of Authenticity! The reverse side of 2022 1 oz Silver Eagles offers the second issue of the new soaring bald eagle. In this visual, Emily Damstra has captured the bald eagle in the midst of one of its natural activities. Soaring in flight with its wings flexed, the bald eagle clutches a large oak branch in its talons that it no doubt intends to use in the construction of its nest. The obverse (heads) features a refreshed depiction of Adolph A. Weinman's full-length figure of Liberty in full stride, enveloped in folds of the flag, with her right hand extended and branches of laurel and oak in her left. In 2021, the United States Mint returned to its original historical assets to render a closer reflection of Weinman’s original vision that includes the addition of his traditional artist mark that continues to this day. Images are temporary stock photos and will be updated when more images are released from the US Mint.",190.0,1.0
20,QiQiFanFan Best Morgan Silver Dollars-1795 Coin Collecting-Silver Dollar USA Old Original Pre Morgan Dollar,$3.99,n/a,4 out of 5,7.0,0.0,"Dear, this old Coin is made of Brass; the old Coin is plated with 925 sterling silver. This product is handmade crafts. It is a non-tradable US coins, but it is worth your permanent collection.


Specification
Category: American coin
Color: Silver+Black
Material: Brass
Package including: 1 X American coin
Specification:
Material: brass silver plated
Process: Die Casting
Packing List:
1 x Old American TEN-Dollars handmade Coin",55.0,0.0
21,QiQiFanFan Best Morgan Silver Dollars-1795 Coin Collecting-Silver Dollar USA Old Original Pre Morgan Dollar,$3.99,n/a,4 out of 5,7.0,0.0,"Dear, this old Coin is made of Brass; the old Coin is plated with 925 sterling silver. This product is handmade crafts. It is a non-tradable US coins, but it is worth your permanent collection.


Specification
Category: American coin
Color: Silver+Black
Material: Brass
Package including: 1 X American coin
Specification:
Material: brass silver plated
Process: Die Casting
Packing List:
1 x Old American TEN-Dollars handmade Coin",55.0,0.0
22,,,,,,,,,
23,QiQiFanFan Best Morgan Silver Dollars-1795 Coin Collecting-Silver Dollar USA Old Original Pre Morgan Dollar,$3.99,n/a,4 out of 5,7.0,0.0,"Dear, this old Coin is made of Brass; the old Coin is plated with 925 sterling silver. This product is handmade crafts. It is a non-tradable US coins, but it is worth your permanent collection.


Specification
Category: American coin
Color: Silver+Black
Material: Brass
Package including: 1 X American coin
Specification:
Material: brass silver plated
Process: Die Casting
Packing List:
1 x Old American TEN-Dollars handmade Coin",55.0,0.0
24,100 Pack Double Pocket 2x2 Unplasticized Vinyl Flips Safe for Long Term Coin Storage,$12.95,n/a,4.6 out of 5,3.0,0.0,"Pre-separated, 7mil, double polished unplasticized vinyl flips are a safe and reliable way to store and process coins. These flips do not require tearing to separate and feature rounded corners that will not poke or cut your hands. Designed for medium to long term storage needs.",45.0,0.0
25,100 Pack Double Pocket 2x2 Unplasticized Vinyl Flips Safe for Long Term Coin Storage,$12.95,n/a,4.6 out of 5,3.0,0.0,"Pre-separated, 7mil, double polished unplasticized vinyl flips are a safe and reliable way to store and process coins. These flips do not require tearing to separate and feature rounded corners that will not poke or cut your hands. Designed for medium to long term storage needs.",45.0,0.0
26,,,,,,,,,
27,100 Pack Double Pocket 2x2 Unplasticized Vinyl Flips Safe for Long Term Coin Storage,$12.95,n/a,4.6 out of 5,3.0,0.0,"Pre-separated, 7mil, double polished unplasticized vinyl flips are a safe and reliable way to store and process coins. These flips do not require tearing to separate and feature rounded corners that will not poke or cut your hands. Designed for medium to long term storage needs.",45.0,0.0
28,2017 President Donald Trump Inaugural Silver EAGLE Commemorative Novelty Coin 38mm. 45th President of the United States of America CERTIFICATE OF AUTHENTICITY,$8.68,n/a,4.6 out of 5,7.0,0.0,"Choose AIZICS MINT. This is a first-edition, one-of-a-kind 2017 commemorative item. It is silver plated and has the Presidential seal with the Eagle & Shield on the back. A must-have for all fans of our new President, Donald J. Trump. The Certificate of Authenticity has a beautiful statement about honoring our new president, along with an image of the coin itself. Aizics Mint was the first to produce these items with President Donald Trump. Many designs seen today are in-fact replicas of the Aizics Mint design.",85.0,1.0
29,2017 President Donald Trump Inaugural Silver EAGLE Commemorative Novelty Coin 38mm. 45th President of the United States of America CERTIFICATE OF AUTHENTICITY,$8.68,n/a,4.6 out of 5,7.0,0.0,"Choose AIZICS MINT. This is a first-edition, one-of-a-kind 2017 commemorative item. It is silver plated and has the Presidential seal with the Eagle & Shield on the back. A must-have for all fans of our new President, Donald J. Trump. The Certificate of Authenticity has a beautiful statement about honoring our new president, along with an image of the coin itself. Aizics Mint was the first to produce these items with President Donald Trump. Many designs seen today are in-fact replicas of the Aizics Mint design.",85.0,1.0
30,,,,,,,,,
31,2017 President Donald Trump Inaugural Silver EAGLE Commemorative Novelty Coin 38mm. 45th President of the United States of America CERTIFICATE OF AUTHENTICITY,$8.68,n/a,4.6 out of 5,7.0,0.0,"Choose AIZICS MINT. This is a first-edition, one-of-a-kind 2017 commemorative item. It is silver plated and has the Presidential seal with the Eagle & Shield on the back. A must-have for all fans of our new President, Donald J. Trump. The Certificate of Authenticity has a beautiful statement about honoring our new president, along with an image of the coin itself. Aizics Mint was the first to produce these items with President Donald Trump. Many designs seen today are in-fact replicas of the Aizics Mint design.",85.0,1.0
32,Full Roll of 1943 circulated steel pennies by US Mint,$20.54,n/a,4.3 out of 5,2.0,0.0,"During World War II, the war effort required a lot of copper to make shell casings and munitions. In 1943 the penny was made out of zinc plated steel to save copper for this effort. This set of steel pennies is a great product for any ambitious coin collectors or history buffs.",51.0,1.0
33,Full Roll of 1943 circulated steel pennies by US Mint,$20.54,n/a,4.3 out of 5,2.0,0.0,"During World War II, the war effort required a lot of copper to make shell casings and munitions. In 1943 the penny was made out of zinc plated steel to save copper for this effort. This set of steel pennies is a great product for any ambitious coin collectors or history buffs.",51.0,1.0
34,,,,,,,,,
35,Full Roll of 1943 circulated steel pennies by US Mint,$20.54,n/a,4.3 out of 5,2.0,0.0,"During World War II, the war effort required a lot of copper to make shell casings and munitions. In 1943 the penny was made out of zinc plated steel to save copper for this effort. This set of steel pennies is a great product for any ambitious coin collectors or history buffs.",51.0,1.0
36,Over 50 DIFFERENT World Coins (1/2) Half Pound Grab Bag,$15.88,n/a,4.2 out of 5,1.0,0.0,"Over 50 DIFFERENT World Coins for sale in a velour, draw string bag! 1/2 pound coin selection consists of circulated foreign coins from around the world with varying dates, denominations and countries. This foreign coin pouch is a great gift idea. These old coins were circulated for a long time, may have scratches, dirt or damage from oxidation but still in good condition but still in good condition.",67.0,1.0
37,Over 50 DIFFERENT World Coins (1/2) Half Pound Grab Bag,$15.88,n/a,4.2 out of 5,1.0,0.0,"Over 50 DIFFERENT World Coins for sale in a velour, draw string bag! 1/2 pound coin selection consists of circulated foreign coins from around the world with varying dates, denominations and countries. This foreign coin pouch is a great gift idea. These old coins were circulated for a long time, may have scratches, dirt or damage from oxidation but still in good condition but still in good condition.",67.0,1.0
38,,,,,,,,,
39,Over 50 DIFFERENT World Coins (1/2) Half Pound Grab Bag,$15.88,n/a,4.2 out of 5,1.0,0.0,"Over 50 DIFFERENT World Coins for sale in a velour, draw string bag! 1/2 pound coin selection consists of circulated foreign coins from around the world with varying dates, denominations and countries. This foreign coin pouch is a great gift idea. These old coins were circulated for a long time, may have scratches, dirt or damage from oxidation but still in good condition but still in good condition.",67.0,1.0
40,7PCS Gold Dollar Bills USD 1/2/5/10/20/50/100 Set of Colored Commemorative Coins with Gold Foil,$7.90,n/a,4.4 out of 5,7.0,0.0,"You Will Get:
7 Pack USA President 1/2/5/10/20/50/100 Dollar Bill Banknote
 ",10.0,0.0
41,7PCS Gold Dollar Bills USD 1/2/5/10/20/50/100 Set of Colored Commemorative Coins with Gold Foil,$7.90,n/a,4.4 out of 5,7.0,0.0,"You Will Get:
7 Pack USA President 1/2/5/10/20/50/100 Dollar Bill Banknote
 ",10.0,0.0
42,,,,,,,,,
43,7PCS Gold Dollar Bills USD 1/2/5/10/20/50/100 Set of Colored Commemorative Coins with Gold Foil,$7.90,n/a,4.4 out of 5,7.0,0.0,"You Will Get:
7 Pack USA President 1/2/5/10/20/50/100 Dollar Bill Banknote
 ",10.0,0.0
44,US Air Force Armed Forces Prayer Coin - USAF Valor Challenge Coin – Gift for Airmen (AIR Force),$15.91,n/a,4.9 out of 5,6.0,1.0,no Description,0.0,0.0
45,US Air Force Armed Forces Prayer Coin - USAF Valor Challenge Coin – Gift for Airmen (AIR Force),$15.91,n/a,4.9 out of 5,6.0,1.0,no Description,0.0,0.0
46,,,,,,,,,
47,US Air Force Armed Forces Prayer Coin - USAF Valor Challenge Coin – Gift for Airmen (AIR Force),$15.91,n/a,4.9 out of 5,6.0,1.0,no Description,0.0,0.0
48,2018 - Present (Random Year) 1 oz Silver Bar Australia Perth Mint Dragon Series Rectangular Coin Brilliant Uncirculated with Certificate of Authenticity $1 BU,$43.46,n/a,4.6 out of 5,4.0,2.0,no Description,0.0,0.0
49,2018 - Present (Random Year) 1 oz Silver Bar Australia Perth Mint Dragon Series Rectangular Coin Brilliant Uncirculated with Certificate of Authenticity $1 BU,$43.46,n/a,4.6 out of 5,4.0,2.0,no Description,0.0,0.0
50,,,,,,,,,
51,2018 - Present (Random Year) 1 oz Silver Bar Australia Perth Mint Dragon Series Rectangular Coin Brilliant Uncirculated with Certificate of Authenticity $1 BU,$43.46,n/a,4.6 out of 5,4.0,2.0,no Description,0.0,0.0
52,Whitman Cents - Plain (Blank) Folder; #9041,$8.81,n/a,4.7 out of 5,1.0,0.0,Whitman tri-fold coin folders open flat for all-at-once viewing. Each Whitman folder includes data pertaining to the coins it holds,19.0,0.0
53,Whitman Cents - Plain (Blank) Folder; #9041,$8.81,n/a,4.7 out of 5,1.0,0.0,Whitman tri-fold coin folders open flat for all-at-once viewing. Each Whitman folder includes data pertaining to the coins it holds,19.0,0.0
54,,,,,,,,,
55,Whitman Cents - Plain (Blank) Folder; #9041,$8.81,n/a,4.7 out of 5,1.0,0.0,Whitman tri-fold coin folders open flat for all-at-once viewing. Each Whitman folder includes data pertaining to the coins it holds,19.0,0.0
56,Doubled-Sided Prank Coin New Parent Gift for First Time New Mom Mommy to Be Mama Funny from Best Friend Sister Idea for Pregnancy Women Christmas Birthday Present,$9.49,n/a,4.8 out of 5,7.0,0.0,"ATTENTION!!! You'll receive:
1 Pcs* Decision Coin
1 Pcs* FrereFeter Brand Gift Box


Hi there, I'm Océane, the boss lady, owner of this mini craft empire.

FrereFeter Gifts started with a sentence- a sentence from my friend who encouraged me when I was down:
""""If there is a shadow in front of you, it is because there is sunshine behind you """".
And now it continues my initial touch with a lot of sentences, a lot of simple but meaningful sentences that might bring joy to people.

I myself have benefited from actions brought about by verbal expressions- my friend encourage me through a small card - so I want to do the same thing,
I want to turn words into action, want to use seemingly ordinary words to bring comfort and hope to people, want to bring an extra touch of color to our life.
If you have ever felt even the slightest bit of happiness because of FrereFeter's products, that is what FrereFeter means.
“It is much harder to turn words into actions than to turn actions into words,” but that's what we trying to do.

Finally, I'd like to give you the sentence we started with: If there is a shadow in front of you, it is because there is sunshine behind you.

May you be happy, may you be confident, may you be brave, may you be proud of yourself：)


Oh, one last thing~
for any concerns with our items, please FEEL FREE to contact us, we will take it very seriously and deal with it promptly.
Dissatisfaction such as receiving an empty box, or anything! Just find us via Amazon email♥",260.0,0.0
57,Doubled-Sided Prank Coin New Parent Gift for First Time New Mom Mommy to Be Mama Funny from Best Friend Sister Idea for Pregnancy Women Christmas Birthday Present,$9.49,n/a,4.8 out of 5,7.0,0.0,"ATTENTION!!! You'll receive:
1 Pcs* Decision Coin
1 Pcs* FrereFeter Brand Gift Box


Hi there, I'm Océane, the boss lady, owner of this mini craft empire.

FrereFeter Gifts started with a sentence- a sentence from my friend who encouraged me when I was down:
""""If there is a shadow in front of you, it is because there is sunshine behind you """".
And now it continues my initial touch with a lot of sentences, a lot of simple but meaningful sentences that might bring joy to people.

I myself have benefited from actions brought about by verbal expressions- my friend encourage me through a small card - so I want to do the same thing,
I want to turn words into action, want to use seemingly ordinary words to bring comfort and hope to people, want to bring an extra touch of color to our life.
If you have ever felt even the slightest bit of happiness because of FrereFeter's products, that is what FrereFeter means.
“It is much harder to turn words into actions than to turn actions into words,” but that's what we trying to do.

Finally, I'd like to give you the sentence we started with: If there is a shadow in front of you, it is because there is sunshine behind you.

May you be happy, may you be confident, may you be brave, may you be proud of yourself：)


Oh, one last thing~
for any concerns with our items, please FEEL FREE to contact us, we will take it very seriously and deal with it promptly.
Dissatisfaction such as receiving an empty box, or anything! Just find us via Amazon email♥",260.0,0.0
58,,,,,,,,,
59,Doubled-Sided Prank Coin New Parent Gift for First Time New Mom Mommy to Be Mama Funny from Best Friend Sister Idea for Pregnancy Women Christmas Birthday Present,$9.49,n/a,4.8 out of 5,7.0,0.0,"ATTENTION!!! You'll receive:
1 Pcs* Decision Coin
1 Pcs* FrereFeter Brand Gift Box


Hi there, I'm Océane, the boss lady, owner of this mini craft empire.

FrereFeter Gifts started with a sentence- a sentence from my friend who encouraged me when I was down:
""""If there is a shadow in front of you, it is because there is sunshine behind you """".
And now it continues my initial touch with a lot of sentences, a lot of simple but meaningful sentences that might bring joy to people.

I myself have benefited from actions brought about by verbal expressions- my friend encourage me through a small card - so I want to do the same thing,
I want to turn words into action, want to use seemingly ordinary words to bring comfort and hope to people, want to bring an extra touch of color to our life.
If you have ever felt even the slightest bit of happiness because of FrereFeter's products, that is what FrereFeter means.
“It is much harder to turn words into actions than to turn actions into words,” but that's what we trying to do.

Finally, I'd like to give you the sentence we started with: If there is a shadow in front of you, it is because there is sunshine behind you.

May you be happy, may you be confident, may you be brave, may you be proud of yourself：)


Oh, one last thing~
for any concerns with our items, please FEEL FREE to contact us, we will take it very seriously and deal with it promptly.
Dissatisfaction such as receiving an empty box, or anything! Just find us via Amazon email♥",260.0,0.0
60,Aiyee Blood Oath Marker Coin Collecting Coin,$19.99,n/a,4.6 out of 5,4.0,0.0,"Great gift choice for Birthday ,Christmas ,Halloween costume prop or even collectable coins for super fans.",15.0,0.0
61,Aiyee Blood Oath Marker Coin Collecting Coin,$19.99,n/a,4.6 out of 5,4.0,0.0,"Great gift choice for Birthday ,Christmas ,Halloween costume prop or even collectable coins for super fans.",15.0,0.0
62,,,,,,,,,
63,Aiyee Blood Oath Marker Coin Collecting Coin,$19.99,n/a,4.6 out of 5,4.0,0.0,"Great gift choice for Birthday ,Christmas ,Halloween costume prop or even collectable coins for super fans.",15.0,0.0
64,BCW 2x2 Coin Snap Holder Large Dollar (38.1mm) Bundle of 25,$12.05,n/a,4.6 out of 5,1.0,0.0,"These holders are intended for premium long- term archival storage or display of your coins. Made of inert high impact, crystal clear polystyrene a 100% archival plastic the holder will not harm coins.",32.0,0.0
65,BCW 2x2 Coin Snap Holder Large Dollar (38.1mm) Bundle of 25,$12.05,n/a,4.6 out of 5,1.0,0.0,"These holders are intended for premium long- term archival storage or display of your coins. Made of inert high impact, crystal clear polystyrene a 100% archival plastic the holder will not harm coins.",32.0,0.0
66,,,,,,,,,
67,BCW 2x2 Coin Snap Holder Large Dollar (38.1mm) Bundle of 25,$12.05,n/a,4.6 out of 5,1.0,0.0,"These holders are intended for premium long- term archival storage or display of your coins. Made of inert high impact, crystal clear polystyrene a 100% archival plastic the holder will not harm coins.",32.0,0.0
68,100 Different Coins from Many Countries Around The World Including A Coin Bag Small Purse!,$29.99,n/a,4.5 out of 5,2.0,0.0,no Description,0.0,0.0
69,100 Different Coins from Many Countries Around The World Including A Coin Bag Small Purse!,$29.99,n/a,4.5 out of 5,2.0,0.0,no Description,0.0,0.0
70,,,,,,,,,
71,100 Different Coins from Many Countries Around The World Including A Coin Bag Small Purse!,$29.99,n/a,4.5 out of 5,2.0,0.0,no Description,0.0,0.0
72,"1907 Morgan Indian Head Ten Dollars Coin,Great American Commemorative Old Coins, Uncirculated Morgan Dollars,Discover History of USA Coins for Collectors (Gold)",$14.95,n/a,3 out of 5,7.0,0.0,"This American old Coin is made of Brass, It is plated with 925 sterling silver.
The transparent protective case will protect America Old Coin from scratches, corrosion, etc.
Package include:1x gold ten dollars old coin",32.0,0.0
73,"1907 Morgan Indian Head Ten Dollars Coin,Great American Commemorative Old Coins, Uncirculated Morgan Dollars,Discover History of USA Coins for Collectors (Gold)",$14.95,n/a,3 out of 5,7.0,0.0,"This American old Coin is made of Brass, It is plated with 925 sterling silver.
The transparent protective case will protect America Old Coin from scratches, corrosion, etc.
Package include:1x gold ten dollars old coin",32.0,0.0
74,,,,,,,,,
75,"1907 Morgan Indian Head Ten Dollars Coin,Great American Commemorative Old Coins, Uncirculated Morgan Dollars,Discover History of USA Coins for Collectors (Gold)",$14.95,n/a,3 out of 5,7.0,0.0,"This American old Coin is made of Brass, It is plated with 925 sterling silver.
The transparent protective case will protect America Old Coin from scratches, corrosion, etc.
Package include:1x gold ten dollars old coin",32.0,0.0
76,1808 Royal George III of Scotland British Old Coin-Great UK Shilling Old Coin - Uncirculated Commemorative Coins-Best Discover History of Coins,$4.59,n/a,4.3 out of 5,6.0,0.0,"Dear, this old Coin is made of Brass; the old Coin is plated with 925 sterling silver. This product is handmade crafts. It is not a tradable coin, but it is worth your permanent collection.",34.0,0.0
77,1808 Royal George III of Scotland British Old Coin-Great UK Shilling Old Coin - Uncirculated Commemorative Coins-Best Discover History of Coins,$4.59,n/a,4.3 out of 5,6.0,0.0,"Dear, this old Coin is made of Brass; the old Coin is plated with 925 sterling silver. This product is handmade crafts. It is not a tradable coin, but it is worth your permanent collection.",34.0,0.0
78,,,,,,,,,
79,1808 Royal George III of Scotland British Old Coin-Great UK Shilling Old Coin - Uncirculated Commemorative Coins-Best Discover History of Coins,$4.59,n/a,4.3 out of 5,6.0,0.0,"Dear, this old Coin is made of Brass; the old Coin is plated with 925 sterling silver. This product is handmade crafts. It is not a tradable coin, but it is worth your permanent collection.",34.0,0.0
80,1883 to 1912 Liberty Nickels Set of 7 Coins Set Good,$15.53,n/a,4.3 out of 5,2.0,0.0,Set of Seven - 1900 Liberty Barber V Nickels Circulated Coins,10.0,0.0
81,1883 to 1912 Liberty Nickels Set of 7 Coins Set Good,$15.53,n/a,4.3 out of 5,2.0,0.0,Set of Seven - 1900 Liberty Barber V Nickels Circulated Coins,10.0,0.0
82,,,,,,,,,
83,1883 to 1912 Liberty Nickels Set of 7 Coins Set Good,$15.53,n/a,4.3 out of 5,2.0,0.0,Set of Seven - 1900 Liberty Barber V Nickels Circulated Coins,10.0,0.0
84,Penny Passport Souvenir Collecting Book with Free Pressed Penny,$9.89,n/a,4.7 out of 5,4.0,0.0,no description,0.0,0.0
85,Penny Passport Souvenir Collecting Book with Free Pressed Penny,$9.89,n/a,4.7 out of 5,4.0,0.0,no description,0.0,0.0
86,,,,,,,,,
87,Penny Passport Souvenir Collecting Book with Free Pressed Penny,$9.89,n/a,4.7 out of 5,4.0,0.0,no description,0.0,0.0
88,Two-Pack of Penny Passport Souvenir Collecting Book with Free Pressed Pennies,$16.11,n/a,4.8 out of 5,3.0,0.0,"The Penny Passport is a souvenir collecting book for elongated coins. Both adults and kids can enjoy collecting pressed pennies as there are thousands of machines located around the world that offer elongated coin creation. Each album can hold 36 elongated pennies and 8 elongated quarters for a total of 44 coins! This book retains it's original tri-fold album which makes it very portable. These are a must have for any elongated/pressed/smashed/squished penny collector. Also included are TWO FREE random pressed penny as pictured. The FREE elongated cents might come from theme parks, museums, resorts, clubs, stadiums or anywhere in the world where a penny machine exists.",106.0,0.0
89,Two-Pack of Penny Passport Souvenir Collecting Book with Free Pressed Pennies,$16.11,n/a,4.8 out of 5,3.0,0.0,"The Penny Passport is a souvenir collecting book for elongated coins. Both adults and kids can enjoy collecting pressed pennies as there are thousands of machines located around the world that offer elongated coin creation. Each album can hold 36 elongated pennies and 8 elongated quarters for a total of 44 coins! This book retains it's original tri-fold album which makes it very portable. These are a must have for any elongated/pressed/smashed/squished penny collector. Also included are TWO FREE random pressed penny as pictured. The FREE elongated cents might come from theme parks, museums, resorts, clubs, stadiums or anywhere in the world where a penny machine exists.",106.0,0.0
90,,,,,,,,,
91,Two-Pack of Penny Passport Souvenir Collecting Book with Free Pressed Pennies,$16.11,n/a,4.8 out of 5,3.0,0.0,"The Penny Passport is a souvenir collecting book for elongated coins. Both adults and kids can enjoy collecting pressed pennies as there are thousands of machines located around the world that offer elongated coin creation. Each album can hold 36 elongated pennies and 8 elongated quarters for a total of 44 coins! This book retains it's original tri-fold album which makes it very portable. These are a must have for any elongated/pressed/smashed/squished penny collector. Also included are TWO FREE random pressed penny as pictured. The FREE elongated cents might come from theme parks, museums, resorts, clubs, stadiums or anywhere in the world where a penny machine exists.",106.0,0.0
