,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
16,"D'Addario Guitar Strings - Acoustic Guitar Strings - 80/20 Bronze - For 6 String Guitar - Deep, Bright, Projecting Tone - EJ10 - Extra Light, 10-47",$4.99,n/a,4.7 out of 5,4.0,1.0,"Product Description
D'Addario's lightest gauge of acoustic strings, EJ10s are ideal for beginners or players who prefer a softer tone and easy bending.
From the Manufacturer
D'Addario's lightest gauge of acoustic strings, EJ10s are ideal for beginners or players who prefer a softer tone and easy bending.
80/20 Bronze, commonly referred to as brass, is the original acoustic string alloy selected by John D'Addario Sr. and John D'Angelico in the 1930s. 80/20 Bronze strings are popular for recording due to their crisp, deep and projecting tone and appeal to many traditionalists and vintage enthusiasts for their historical significance. All D'Addario acoustic strings are wound on a hexagonally shaped, high carbon steel core, resulting in long lasting, bright sounding tone with excellent intonation.
D'Addario, the world's largest manufacturer of musical instrument strings, is known as The Players Choice with a reputation for unsurpassed quality and consistency. D'Addario's innovative packaging reduces waste and provides protection from corrosion. All D'Addario strings are manufactured in the U.S.A. using proprietary, digitally controlled, state-of-the-art machinery for unmatched performance, set after set.",169.0,1.0
17,"D'Addario Guitar Strings - Acoustic Guitar Strings - 80/20 Bronze - For 6 String Guitar - Deep, Bright, Projecting Tone - EJ10 - Extra Light, 10-47",$4.99,n/a,4.7 out of 5,4.0,1.0,"Product Description
D'Addario's lightest gauge of acoustic strings, EJ10s are ideal for beginners or players who prefer a softer tone and easy bending.
From the Manufacturer
D'Addario's lightest gauge of acoustic strings, EJ10s are ideal for beginners or players who prefer a softer tone and easy bending.
80/20 Bronze, commonly referred to as brass, is the original acoustic string alloy selected by John D'Addario Sr. and John D'Angelico in the 1930s. 80/20 Bronze strings are popular for recording due to their crisp, deep and projecting tone and appeal to many traditionalists and vintage enthusiasts for their historical significance. All D'Addario acoustic strings are wound on a hexagonally shaped, high carbon steel core, resulting in long lasting, bright sounding tone with excellent intonation.
D'Addario, the world's largest manufacturer of musical instrument strings, is known as The Players Choice with a reputation for unsurpassed quality and consistency. D'Addario's innovative packaging reduces waste and provides protection from corrosion. All D'Addario strings are manufactured in the U.S.A. using proprietary, digitally controlled, state-of-the-art machinery for unmatched performance, set after set.",169.0,1.0
18,,,,,,,,,
19,"D'Addario Guitar Strings - Acoustic Guitar Strings - 80/20 Bronze - For 6 String Guitar - Deep, Bright, Projecting Tone - EJ10 - Extra Light, 10-47",$4.99,n/a,4.7 out of 5,4.0,1.0,"Product Description
D'Addario's lightest gauge of acoustic strings, EJ10s are ideal for beginners or players who prefer a softer tone and easy bending.
From the Manufacturer
D'Addario's lightest gauge of acoustic strings, EJ10s are ideal for beginners or players who prefer a softer tone and easy bending.
80/20 Bronze, commonly referred to as brass, is the original acoustic string alloy selected by John D'Addario Sr. and John D'Angelico in the 1930s. 80/20 Bronze strings are popular for recording due to their crisp, deep and projecting tone and appeal to many traditionalists and vintage enthusiasts for their historical significance. All D'Addario acoustic strings are wound on a hexagonally shaped, high carbon steel core, resulting in long lasting, bright sounding tone with excellent intonation.
D'Addario, the world's largest manufacturer of musical instrument strings, is known as The Players Choice with a reputation for unsurpassed quality and consistency. D'Addario's innovative packaging reduces waste and provides protection from corrosion. All D'Addario strings are manufactured in the U.S.A. using proprietary, digitally controlled, state-of-the-art machinery for unmatched performance, set after set.",169.0,1.0
20,OneOdio Wired Over Ear Headphones Studio Monitor & Mixing DJ Stereo Headsets with 50mm Neodymium Drivers and 1/4 to 3.5mm Audio Jack for AMP Computer Recording Phone Piano Guitar Laptop - Black,$31.99,n/a,4.5 out of 5,6.0,6.0,no Description,0.0,0.0
21,OneOdio Wired Over Ear Headphones Studio Monitor & Mixing DJ Stereo Headsets with 50mm Neodymium Drivers and 1/4 to 3.5mm Audio Jack for AMP Computer Recording Phone Piano Guitar Laptop - Black,$31.99,n/a,4.5 out of 5,6.0,6.0,no Description,0.0,0.0
22,,,,,,,,,
23,OneOdio Wired Over Ear Headphones Studio Monitor & Mixing DJ Stereo Headsets with 50mm Neodymium Drivers and 1/4 to 3.5mm Audio Jack for AMP Computer Recording Phone Piano Guitar Laptop - Black,$31.99,n/a,4.5 out of 5,6.0,6.0,no Description,0.0,0.0
24,"Guitar Cable 6ft New bee Electric Instrument Cable Bass AMP Cord for Electric Guitar, Bass Guitar, Electric Mandolin, Pro Audio (Right Angle to Straight, Black)",$9.79,n/a,4.7 out of 5,6.0,1.0,no Description,0.0,0.0
25,"Guitar Cable 6ft New bee Electric Instrument Cable Bass AMP Cord for Electric Guitar, Bass Guitar, Electric Mandolin, Pro Audio (Right Angle to Straight, Black)",$9.79,n/a,4.7 out of 5,6.0,1.0,no Description,0.0,0.0
26,,,,,,,,,
27,"Guitar Cable 6ft New bee Electric Instrument Cable Bass AMP Cord for Electric Guitar, Bass Guitar, Electric Mandolin, Pro Audio (Right Angle to Straight, Black)",$9.79,n/a,4.7 out of 5,6.0,1.0,no Description,0.0,0.0
28,"HyperX QuadCast S – RGB USB Condenser Microphone for PC, PS4, PS5 and Mac, Anti-Vibration Shock Mount, 4 Polar Patterns, Pop Filter, Gain Control, Gaming, Streaming, Podcasts, Twitch, YouTube, Discord",$119.99,n/a,4.8 out of 5,6.0,5.0,"The HyperX QuadCast S is a USB condenser microphone that both sounds great and looks great. The supremely stunning RGB lighting and dynamic effects will add style and flair to any stream or setup, and is customizable via HyperX Ngenuity software. The QuadCast S is an all-inclusive mic, featuring an anti-vibration shock mount to help quiet the rumbles of daily life and a built-in pop filter to muffle plosive sounds. Instantly know your mic status with the LED indicator, and simply tap-to-mute to avoid awkward broadcasting accidents. With four selectable polar patterns, this mic’s prepared for nearly any recording situation and also features a gain control dial to quickly regulate input sensitivity. The included mount adapter fits 3/8” and 5/8” thread sizes, compatible with most stands. QuadCast S is certified by Discord and TeamSpeak so you can ensure that your microphone is broadcasting loud and clear for all your followers and listeners, and you can also monitor your mic in real time using the convenient headphone jack on the back of the mic. It’s multi-platform compatible, so you can deliver quality sound output whether you’re connecting to a PC, PS4, or Mac.",191.0,2.0
29,"HyperX QuadCast S – RGB USB Condenser Microphone for PC, PS4, PS5 and Mac, Anti-Vibration Shock Mount, 4 Polar Patterns, Pop Filter, Gain Control, Gaming, Streaming, Podcasts, Twitch, YouTube, Discord",$119.99,n/a,4.8 out of 5,6.0,5.0,"The HyperX QuadCast S is a USB condenser microphone that both sounds great and looks great. The supremely stunning RGB lighting and dynamic effects will add style and flair to any stream or setup, and is customizable via HyperX Ngenuity software. The QuadCast S is an all-inclusive mic, featuring an anti-vibration shock mount to help quiet the rumbles of daily life and a built-in pop filter to muffle plosive sounds. Instantly know your mic status with the LED indicator, and simply tap-to-mute to avoid awkward broadcasting accidents. With four selectable polar patterns, this mic’s prepared for nearly any recording situation and also features a gain control dial to quickly regulate input sensitivity. The included mount adapter fits 3/8” and 5/8” thread sizes, compatible with most stands. QuadCast S is certified by Discord and TeamSpeak so you can ensure that your microphone is broadcasting loud and clear for all your followers and listeners, and you can also monitor your mic in real time using the convenient headphone jack on the back of the mic. It’s multi-platform compatible, so you can deliver quality sound output whether you’re connecting to a PC, PS4, or Mac.",191.0,2.0
30,,,,,,,,,
31,"HyperX QuadCast S – RGB USB Condenser Microphone for PC, PS4, PS5 and Mac, Anti-Vibration Shock Mount, 4 Polar Patterns, Pop Filter, Gain Control, Gaming, Streaming, Podcasts, Twitch, YouTube, Discord",$119.99,n/a,4.8 out of 5,6.0,5.0,"The HyperX QuadCast S is a USB condenser microphone that both sounds great and looks great. The supremely stunning RGB lighting and dynamic effects will add style and flair to any stream or setup, and is customizable via HyperX Ngenuity software. The QuadCast S is an all-inclusive mic, featuring an anti-vibration shock mount to help quiet the rumbles of daily life and a built-in pop filter to muffle plosive sounds. Instantly know your mic status with the LED indicator, and simply tap-to-mute to avoid awkward broadcasting accidents. With four selectable polar patterns, this mic’s prepared for nearly any recording situation and also features a gain control dial to quickly regulate input sensitivity. The included mount adapter fits 3/8” and 5/8” thread sizes, compatible with most stands. QuadCast S is certified by Discord and TeamSpeak so you can ensure that your microphone is broadcasting loud and clear for all your followers and listeners, and you can also monitor your mic in real time using the convenient headphone jack on the back of the mic. It’s multi-platform compatible, so you can deliver quality sound output whether you’re connecting to a PC, PS4, or Mac.",191.0,2.0
32,Fender Bullet Tuner,$29.99,n/a,4.6 out of 5,7.0,0.0,"Product Description
Built with live performance reliability and aesthetic in mind, the Bullet Tuner provides a nonintrusive, staunchly accurate tool for musicians at every stage. A powerful engine with a noise-proof vibration sensor allows for precise chromatic tuning for electric, acoustic and bass guitar players alike—while a bright, color LED screen shows easy-to-see readings in any environment.
From the Manufacturer
Built with live performance reliability and aesthetic in mind, the Bullet Tuner provides a nonintrusive, staunchly accurate tool for musicians at every stage. A powerful engine with a noise-proof vibration sensor allows for precise chromatic tuning for electric, acoustic and bass guitar players alike—while a bright, color LED screen shows easy-to-see readings in any environment.",111.0,1.0
33,Fender Bullet Tuner,$29.99,n/a,4.6 out of 5,7.0,0.0,"Product Description
Built with live performance reliability and aesthetic in mind, the Bullet Tuner provides a nonintrusive, staunchly accurate tool for musicians at every stage. A powerful engine with a noise-proof vibration sensor allows for precise chromatic tuning for electric, acoustic and bass guitar players alike—while a bright, color LED screen shows easy-to-see readings in any environment.
From the Manufacturer
Built with live performance reliability and aesthetic in mind, the Bullet Tuner provides a nonintrusive, staunchly accurate tool for musicians at every stage. A powerful engine with a noise-proof vibration sensor allows for precise chromatic tuning for electric, acoustic and bass guitar players alike—while a bright, color LED screen shows easy-to-see readings in any environment.",111.0,1.0
34,,,,,,,,,
35,Fender Bullet Tuner,$29.99,n/a,4.6 out of 5,7.0,0.0,"Product Description
Built with live performance reliability and aesthetic in mind, the Bullet Tuner provides a nonintrusive, staunchly accurate tool for musicians at every stage. A powerful engine with a noise-proof vibration sensor allows for precise chromatic tuning for electric, acoustic and bass guitar players alike—while a bright, color LED screen shows easy-to-see readings in any environment.
From the Manufacturer
Built with live performance reliability and aesthetic in mind, the Bullet Tuner provides a nonintrusive, staunchly accurate tool for musicians at every stage. A powerful engine with a noise-proof vibration sensor allows for precise chromatic tuning for electric, acoustic and bass guitar players alike—while a bright, color LED screen shows easy-to-see readings in any environment.",111.0,1.0
36,"D'Addario Celluloid Guitar Picks - Guitar Accessories - Guitar Picks for Acoustic Guitar, Electric Guitar, Bass Guitar - Natural Feel, Warm Tone - Assorted, Extra Heavy, 10-pack",$3.47,n/a,4.7 out of 5,2.0,0.0,"Product Description
One of the first polymers ever created, cellulose nitrate is made by reacting cotton fibers with nitric acid. Cellulloid was substituted for natural toroise shell picks in the early 1900s and is still one of the most popular pick materials available today. They are available in a wide variety of thicknesses, shapes, and colors, and provide a natural feel and warm, fat tone.
From the Manufacturer
D'Addario/Planet Waves Guitar Picks
Guitar picks may seem like a simple tool but with varying materials, shapes and colors to choose from, D'Addario/Planet Waves has made it easier than ever to help you find the right pick for your playing style. The following guide will help you differentiate between varying shapes, materials and tonal characteristics.

Pick Shape:
D'Addario/Planet Waves offers three different pick shapes, each having their own advantages:               Standard - Perfect for picking or strumming, the standard shape is by far the most popular as it offers enough area for a firm grip but also has more defined tip for good note articulation. Many players also turn the pick around and use the rounder edge for a softer attack and warmer tone.        Wide - Wide picks are easy to hold and offer multiple picking areas by simply rotating the pick as one edge begins to wear.        Jazz - Jazz shaped picks like our Black Ice Picks are the ultimate for pick control and articulation. The small size and sharp shaped tip allows the pick to have a fast response and bright tone with excellent note definition. This pick is a favorite among jazz, progressive rock and metal guitarists.

Pick Material & Tone:
Try this experiment. Take some picks of different material and drop them onto a counter top. Notice how they all sound different when they hit the counter. The same rules apply when they strike a string as well. The material and thickness that your pick is made out of can have a dramatic effect on your overall tone.

Classic and Pearl Celluloid - Celluloid is one of the most popular guitar pick materials today. Available in a wide variety of shapes, colors and thicknesses, celluloid is known for providing a natural feel and warm, fat tone. A man-made material, celluloid was first introduced in the early 1900's as a substitute for natural tortoise shell picks. Our Pearl Celluloid Assortments are a top-selling choice. Duralin - Duralin is a unique material with an extraordinary combination of strength, stiffness, dimensional stability, fatigue resistance and low friction. Normally used as a replacement for metal bushings and bearings in industrial applications, this extremely durable polymer is ideal for picks. Duralin picks are known for their bright clicking sound when hitting strings and are preferred by many soloists for their clear articulation on fast single note passages. Cortex - Cortex picks are precision molded to eliminate grain structures, allowing for dynamic pick response. This unique material closely resembles actual tortoise shell in feel and sound yet offers high strength, durability and heat resistance. Cortex long lasting picks offer excellent attack with a clean, crisp tone for superior note definition, allowing notes to leap from your strings. Attack, control, clarity and durability...Cortex Picks! Nylflex - Inspired by the revered nylon picks of the 50's and 60's, the D'Addario/Planet Waves Nyflex is the first nylon pick to capture the flexible feel, warm tone and molded grip pattern of the original, delivering an authentic, vintage playing experience in its entirety. Now you can finally experience the feel and tone that was so eagerly sought out by now Hall of Fame guitarist during the birth of rock-n-roll. Nylflex, the modern pick for vintage tone! Cellu-Glo - D'Addario/Planet Waves puts a new twist on celluloid picks. Now you can still have the natural feel and warm fat tone of celluloid in a ""glow in the dark"" pick. Simply pre-charge the picks in natural sunlight or under a light bulb and you have a pick that not only sounds great but looks great too. The Cellu-Glo picks add a new visual element to your playing and are also easy to find on dark stages.

Experiment and have fun with the tonal variations that can be achieved by simply changing your pick. In fact, many guitarists and studio musicians will use different materials depending the guitar and style that they are playing.

Specialty and Artist Picks:
D'Addario/Planet Waves offers an exclusive line of licensed and signature picks featuring artwork from: The Beatles, Joe Satriani, Kiss, and Woodstock.",761.0,6.0
37,"D'Addario Celluloid Guitar Picks - Guitar Accessories - Guitar Picks for Acoustic Guitar, Electric Guitar, Bass Guitar - Natural Feel, Warm Tone - Assorted, Extra Heavy, 10-pack",$3.47,n/a,4.7 out of 5,2.0,0.0,"Product Description
One of the first polymers ever created, cellulose nitrate is made by reacting cotton fibers with nitric acid. Cellulloid was substituted for natural toroise shell picks in the early 1900s and is still one of the most popular pick materials available today. They are available in a wide variety of thicknesses, shapes, and colors, and provide a natural feel and warm, fat tone.
From the Manufacturer
D'Addario/Planet Waves Guitar Picks
Guitar picks may seem like a simple tool but with varying materials, shapes and colors to choose from, D'Addario/Planet Waves has made it easier than ever to help you find the right pick for your playing style. The following guide will help you differentiate between varying shapes, materials and tonal characteristics.

Pick Shape:
D'Addario/Planet Waves offers three different pick shapes, each having their own advantages:               Standard - Perfect for picking or strumming, the standard shape is by far the most popular as it offers enough area for a firm grip but also has more defined tip for good note articulation. Many players also turn the pick around and use the rounder edge for a softer attack and warmer tone.        Wide - Wide picks are easy to hold and offer multiple picking areas by simply rotating the pick as one edge begins to wear.        Jazz - Jazz shaped picks like our Black Ice Picks are the ultimate for pick control and articulation. The small size and sharp shaped tip allows the pick to have a fast response and bright tone with excellent note definition. This pick is a favorite among jazz, progressive rock and metal guitarists.

Pick Material & Tone:
Try this experiment. Take some picks of different material and drop them onto a counter top. Notice how they all sound different when they hit the counter. The same rules apply when they strike a string as well. The material and thickness that your pick is made out of can have a dramatic effect on your overall tone.

Classic and Pearl Celluloid - Celluloid is one of the most popular guitar pick materials today. Available in a wide variety of shapes, colors and thicknesses, celluloid is known for providing a natural feel and warm, fat tone. A man-made material, celluloid was first introduced in the early 1900's as a substitute for natural tortoise shell picks. Our Pearl Celluloid Assortments are a top-selling choice. Duralin - Duralin is a unique material with an extraordinary combination of strength, stiffness, dimensional stability, fatigue resistance and low friction. Normally used as a replacement for metal bushings and bearings in industrial applications, this extremely durable polymer is ideal for picks. Duralin picks are known for their bright clicking sound when hitting strings and are preferred by many soloists for their clear articulation on fast single note passages. Cortex - Cortex picks are precision molded to eliminate grain structures, allowing for dynamic pick response. This unique material closely resembles actual tortoise shell in feel and sound yet offers high strength, durability and heat resistance. Cortex long lasting picks offer excellent attack with a clean, crisp tone for superior note definition, allowing notes to leap from your strings. Attack, control, clarity and durability...Cortex Picks! Nylflex - Inspired by the revered nylon picks of the 50's and 60's, the D'Addario/Planet Waves Nyflex is the first nylon pick to capture the flexible feel, warm tone and molded grip pattern of the original, delivering an authentic, vintage playing experience in its entirety. Now you can finally experience the feel and tone that was so eagerly sought out by now Hall of Fame guitarist during the birth of rock-n-roll. Nylflex, the modern pick for vintage tone! Cellu-Glo - D'Addario/Planet Waves puts a new twist on celluloid picks. Now you can still have the natural feel and warm fat tone of celluloid in a ""glow in the dark"" pick. Simply pre-charge the picks in natural sunlight or under a light bulb and you have a pick that not only sounds great but looks great too. The Cellu-Glo picks add a new visual element to your playing and are also easy to find on dark stages.

Experiment and have fun with the tonal variations that can be achieved by simply changing your pick. In fact, many guitarists and studio musicians will use different materials depending the guitar and style that they are playing.

Specialty and Artist Picks:
D'Addario/Planet Waves offers an exclusive line of licensed and signature picks featuring artwork from: The Beatles, Joe Satriani, Kiss, and Woodstock.",761.0,6.0
38,,,,,,,,,
39,"D'Addario Celluloid Guitar Picks - Guitar Accessories - Guitar Picks for Acoustic Guitar, Electric Guitar, Bass Guitar - Natural Feel, Warm Tone - Assorted, Extra Heavy, 10-pack",$3.47,n/a,4.7 out of 5,2.0,0.0,"Product Description
One of the first polymers ever created, cellulose nitrate is made by reacting cotton fibers with nitric acid. Cellulloid was substituted for natural toroise shell picks in the early 1900s and is still one of the most popular pick materials available today. They are available in a wide variety of thicknesses, shapes, and colors, and provide a natural feel and warm, fat tone.
From the Manufacturer
D'Addario/Planet Waves Guitar Picks
Guitar picks may seem like a simple tool but with varying materials, shapes and colors to choose from, D'Addario/Planet Waves has made it easier than ever to help you find the right pick for your playing style. The following guide will help you differentiate between varying shapes, materials and tonal characteristics.

Pick Shape:
D'Addario/Planet Waves offers three different pick shapes, each having their own advantages:               Standard - Perfect for picking or strumming, the standard shape is by far the most popular as it offers enough area for a firm grip but also has more defined tip for good note articulation. Many players also turn the pick around and use the rounder edge for a softer attack and warmer tone.        Wide - Wide picks are easy to hold and offer multiple picking areas by simply rotating the pick as one edge begins to wear.        Jazz - Jazz shaped picks like our Black Ice Picks are the ultimate for pick control and articulation. The small size and sharp shaped tip allows the pick to have a fast response and bright tone with excellent note definition. This pick is a favorite among jazz, progressive rock and metal guitarists.

Pick Material & Tone:
Try this experiment. Take some picks of different material and drop them onto a counter top. Notice how they all sound different when they hit the counter. The same rules apply when they strike a string as well. The material and thickness that your pick is made out of can have a dramatic effect on your overall tone.

Classic and Pearl Celluloid - Celluloid is one of the most popular guitar pick materials today. Available in a wide variety of shapes, colors and thicknesses, celluloid is known for providing a natural feel and warm, fat tone. A man-made material, celluloid was first introduced in the early 1900's as a substitute for natural tortoise shell picks. Our Pearl Celluloid Assortments are a top-selling choice. Duralin - Duralin is a unique material with an extraordinary combination of strength, stiffness, dimensional stability, fatigue resistance and low friction. Normally used as a replacement for metal bushings and bearings in industrial applications, this extremely durable polymer is ideal for picks. Duralin picks are known for their bright clicking sound when hitting strings and are preferred by many soloists for their clear articulation on fast single note passages. Cortex - Cortex picks are precision molded to eliminate grain structures, allowing for dynamic pick response. This unique material closely resembles actual tortoise shell in feel and sound yet offers high strength, durability and heat resistance. Cortex long lasting picks offer excellent attack with a clean, crisp tone for superior note definition, allowing notes to leap from your strings. Attack, control, clarity and durability...Cortex Picks! Nylflex - Inspired by the revered nylon picks of the 50's and 60's, the D'Addario/Planet Waves Nyflex is the first nylon pick to capture the flexible feel, warm tone and molded grip pattern of the original, delivering an authentic, vintage playing experience in its entirety. Now you can finally experience the feel and tone that was so eagerly sought out by now Hall of Fame guitarist during the birth of rock-n-roll. Nylflex, the modern pick for vintage tone! Cellu-Glo - D'Addario/Planet Waves puts a new twist on celluloid picks. Now you can still have the natural feel and warm fat tone of celluloid in a ""glow in the dark"" pick. Simply pre-charge the picks in natural sunlight or under a light bulb and you have a pick that not only sounds great but looks great too. The Cellu-Glo picks add a new visual element to your playing and are also easy to find on dark stages.

Experiment and have fun with the tonal variations that can be achieved by simply changing your pick. In fact, many guitarists and studio musicians will use different materials depending the guitar and style that they are playing.

Specialty and Artist Picks:
D'Addario/Planet Waves offers an exclusive line of licensed and signature picks featuring artwork from: The Beatles, Joe Satriani, Kiss, and Woodstock.",761.0,6.0
40,WINGO Guitar Capo for Acoustic and Electric Guitars - Rosewood Color with 5 Picks,$8.49,n/a,4.8 out of 5,6.0,2.0,no Description,0.0,0.0
41,WINGO Guitar Capo for Acoustic and Electric Guitars - Rosewood Color with 5 Picks,$8.49,n/a,4.8 out of 5,6.0,2.0,no Description,0.0,0.0
42,,,,,,,,,
43,WINGO Guitar Capo for Acoustic and Electric Guitars - Rosewood Color with 5 Picks,$8.49,n/a,4.8 out of 5,6.0,2.0,no Description,0.0,0.0
