,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
10,,,,,,,,,
11,"TERRO T300B Liquid Ant Killer, 12 Bait Stations",$11.92,n/a,4.6 out of 5,6.0,6.0,"To kill common household ants, simply place TERRO Liquid Ant Baits stations near indoor areas where ants are spotted. Ants enter the trap, consume the liquid ant bait and return to the nest where they pass on the bait to the rest of the colony. TERRO Liquid Ant Baits are specifically formulated to allow worker ants to consume the product and survive long enough to carry the liquid back to the nest and deliver a dose to the rest of the colony . The liquid ant bait stations prevent the bait from drying out and provide the ants with a continuous supply of liquid, day and night. Monitor the baits regularly for activity, but do not interfere with the ants or baits. Replace with additional baits when the first set is depleted. Depending on the size of the ant infestation, complete control may take up to two weeks.
Recommended Placement : Along baseboards In corners of rooms and cabinets On countertops Under and behind appliances Under sinks or around pipes and water sources On windowsills and around doorways Near garbage cans Along ant trails.",182.0,0.0
12,"Amazon Basics Lightweight Soft Microfiber Sheet Set with 14-Inch Deep Pockets - Twin, Chocolate, 4-Pack",$51.96,n/a,4.6 out of 5,6.0,0.0,"Product Description
Amazon Basics Lightweight Super Soft Easy Care Microfiber Sheet Set with 16"" Deep Pockets - Twin, Chocolate, 4-Pack
From the Manufacturer
Amazon Basics",21.0,0.0
13,"Amazon Basics Lightweight Soft Microfiber Sheet Set with 14-Inch Deep Pockets - Twin, Chocolate, 4-Pack",$51.96,n/a,4.6 out of 5,6.0,0.0,"Product Description
Amazon Basics Lightweight Super Soft Easy Care Microfiber Sheet Set with 16"" Deep Pockets - Twin, Chocolate, 4-Pack
From the Manufacturer
Amazon Basics",21.0,0.0
14,,,,,,,,,
15,"Amazon Basics Lightweight Soft Microfiber Sheet Set with 14-Inch Deep Pockets - Twin, Chocolate, 4-Pack",$51.96,n/a,4.6 out of 5,6.0,0.0,"Product Description
Amazon Basics Lightweight Super Soft Easy Care Microfiber Sheet Set with 16"" Deep Pockets - Twin, Chocolate, 4-Pack
From the Manufacturer
Amazon Basics",21.0,0.0
16,"Amazon Basics Slim, Velvet, Non-Slip Suit Clothes Hangers, Black/Rose Gold - Pack of 30",$19.49,n/a,4.8 out of 5,6.0,0.0,"Product Description
Amazon Basics Velvet Non-Slip Suit Clothes Hangers, Black/Rose Gold - Pack of 30
From the Manufacturer
Amazon Basics",16.0,0.0
17,"Amazon Basics Slim, Velvet, Non-Slip Suit Clothes Hangers, Black/Rose Gold - Pack of 30",$19.49,n/a,4.8 out of 5,6.0,0.0,"Product Description
Amazon Basics Velvet Non-Slip Suit Clothes Hangers, Black/Rose Gold - Pack of 30
From the Manufacturer
Amazon Basics",16.0,0.0
18,,,,,,,,,
19,"Amazon Basics Slim, Velvet, Non-Slip Suit Clothes Hangers, Black/Rose Gold - Pack of 30",$19.49,n/a,4.8 out of 5,6.0,0.0,"Product Description
Amazon Basics Velvet Non-Slip Suit Clothes Hangers, Black/Rose Gold - Pack of 30
From the Manufacturer
Amazon Basics",16.0,0.0
20,"SafeRest Mattress Protector - Twin ﻿- College Dorm Room Essentials for Girls and Guys - Cotton, Waterproof Mattress Cover Protectors - White",$29.99,n/a,4.6 out of 5,2.0,6.0,"SafeRest Premium Mattress Protectors Provide Undetectable Protection for You and Your Family
Protects against perspiration, urine and fluids
SafeRest Premium Mattress Protectors offer protection against fluids, urine, perspiration and making them especially helpful for those with kids, pets or incontinence. As we sleep we shed thousands of dead skin cells, which can quickly accumulate providing an ideal environment. SafeRest mattress protectors trap and skin cells on the surface of the protector where they can be easily washed away during suggested quarterly launderings. This helps provide a cleaner environment for you and your family.
Soft Cotton Terry Surface - Breathable, Cool and Noiseless
To keep our protectors cool and noiseless, the surface material is made with soft cotton terry back coated with a breathable and 100% waterproof membrane layer. Cotton terry naturally absorbs moisture and is completely noiseless.
Fitted Sheet Style
To ensure a great fit, an elastic band is used on the side skirt to automatically pull excess material under the mattress.
Machine Washable
Machine-wash with your sheets using normal household detergents that do not contain bleach. Tumble dry on low heat. Do not iron.
SafeRest Invisa-Shield™
Our mattress protectors will not change the feel of your mattress. This is great for those with any type of mattress including innerspring, latex or memory foam.",203.0,1.0
21,"SafeRest Mattress Protector - Twin ﻿- College Dorm Room Essentials for Girls and Guys - Cotton, Waterproof Mattress Cover Protectors - White",$29.99,n/a,4.6 out of 5,2.0,6.0,"SafeRest Premium Mattress Protectors Provide Undetectable Protection for You and Your Family
Protects against perspiration, urine and fluids
SafeRest Premium Mattress Protectors offer protection against fluids, urine, perspiration and making them especially helpful for those with kids, pets or incontinence. As we sleep we shed thousands of dead skin cells, which can quickly accumulate providing an ideal environment. SafeRest mattress protectors trap and skin cells on the surface of the protector where they can be easily washed away during suggested quarterly launderings. This helps provide a cleaner environment for you and your family.
Soft Cotton Terry Surface - Breathable, Cool and Noiseless
To keep our protectors cool and noiseless, the surface material is made with soft cotton terry back coated with a breathable and 100% waterproof membrane layer. Cotton terry naturally absorbs moisture and is completely noiseless.
Fitted Sheet Style
To ensure a great fit, an elastic band is used on the side skirt to automatically pull excess material under the mattress.
Machine Washable
Machine-wash with your sheets using normal household detergents that do not contain bleach. Tumble dry on low heat. Do not iron.
SafeRest Invisa-Shield™
Our mattress protectors will not change the feel of your mattress. This is great for those with any type of mattress including innerspring, latex or memory foam.",203.0,1.0
22,,,,,,,,,
23,"SafeRest Mattress Protector - Twin ﻿- College Dorm Room Essentials for Girls and Guys - Cotton, Waterproof Mattress Cover Protectors - White",$29.99,n/a,4.6 out of 5,2.0,6.0,"SafeRest Premium Mattress Protectors Provide Undetectable Protection for You and Your Family
Protects against perspiration, urine and fluids
SafeRest Premium Mattress Protectors offer protection against fluids, urine, perspiration and making them especially helpful for those with kids, pets or incontinence. As we sleep we shed thousands of dead skin cells, which can quickly accumulate providing an ideal environment. SafeRest mattress protectors trap and skin cells on the surface of the protector where they can be easily washed away during suggested quarterly launderings. This helps provide a cleaner environment for you and your family.
Soft Cotton Terry Surface - Breathable, Cool and Noiseless
To keep our protectors cool and noiseless, the surface material is made with soft cotton terry back coated with a breathable and 100% waterproof membrane layer. Cotton terry naturally absorbs moisture and is completely noiseless.
Fitted Sheet Style
To ensure a great fit, an elastic band is used on the side skirt to automatically pull excess material under the mattress.
Machine Washable
Machine-wash with your sheets using normal household detergents that do not contain bleach. Tumble dry on low heat. Do not iron.
SafeRest Invisa-Shield™
Our mattress protectors will not change the feel of your mattress. This is great for those with any type of mattress including innerspring, latex or memory foam.",203.0,1.0
24,Twin Size Sheet Set - Breathable & Cooling Sheets - Hotel Luxury Bed Sheets - Extra Soft - Deep Pockets - Easy Fit - 3 Piece Set - Wrinkle Free - Comfy - White Bed Sheets – Twins Sheets - 3 PC,$27.99,n/a,4.6 out of 5,6.0,4.0,no Description,0.0,0.0
25,Twin Size Sheet Set - Breathable & Cooling Sheets - Hotel Luxury Bed Sheets - Extra Soft - Deep Pockets - Easy Fit - 3 Piece Set - Wrinkle Free - Comfy - White Bed Sheets – Twins Sheets - 3 PC,$27.99,n/a,4.6 out of 5,6.0,4.0,no Description,0.0,0.0
26,,,,,,,,,
27,Twin Size Sheet Set - Breathable & Cooling Sheets - Hotel Luxury Bed Sheets - Extra Soft - Deep Pockets - Easy Fit - 3 Piece Set - Wrinkle Free - Comfy - White Bed Sheets – Twins Sheets - 3 PC,$27.99,n/a,4.6 out of 5,6.0,4.0,no Description,0.0,0.0
28,"LuxClub 4 PC Sheet Set Bamboo Sheets Deep Pockets 18"" Eco Friendly Wrinkle Free Sheets Machine Washable Hotel Bedding Silky Soft - Aqua Twin",$26.95,n/a,4.5 out of 5,6.0,6.0,no Description,0.0,0.0
29,"LuxClub 4 PC Sheet Set Bamboo Sheets Deep Pockets 18"" Eco Friendly Wrinkle Free Sheets Machine Washable Hotel Bedding Silky Soft - Aqua Twin",$26.95,n/a,4.5 out of 5,6.0,6.0,no Description,0.0,0.0
30,,,,,,,,,
31,"LuxClub 4 PC Sheet Set Bamboo Sheets Deep Pockets 18"" Eco Friendly Wrinkle Free Sheets Machine Washable Hotel Bedding Silky Soft - Aqua Twin",$26.95,n/a,4.5 out of 5,6.0,6.0,no Description,0.0,0.0
32,"Utopia Bedding Throw Pillows Insert (Pack of 2, White) - 12 x 12 Inches Bed and Couch Pillows - Indoor Decorative Pillows",$12.99,n/a,4.6 out of 5,6.0,1.0,no Description,0.0,0.0
33,"Utopia Bedding Throw Pillows Insert (Pack of 2, White) - 12 x 12 Inches Bed and Couch Pillows - Indoor Decorative Pillows",$12.99,n/a,4.6 out of 5,6.0,1.0,no Description,0.0,0.0
34,,,,,,,,,
35,"Utopia Bedding Throw Pillows Insert (Pack of 2, White) - 12 x 12 Inches Bed and Couch Pillows - Indoor Decorative Pillows",$12.99,n/a,4.6 out of 5,6.0,1.0,no Description,0.0,0.0
36,TERRO T2502 Ready-to-Use Indoor Fruit Fly Killer and Trap with Built in Window - 2 Traps + 90 day Lure Supply,$5.88,n/a,4 out of 5,6.0,6.0,90 day lure supply : each trap lasts for up to 45 days.,12.0,0.0
37,TERRO T2502 Ready-to-Use Indoor Fruit Fly Killer and Trap with Built in Window - 2 Traps + 90 day Lure Supply,$5.88,n/a,4 out of 5,6.0,6.0,90 day lure supply : each trap lasts for up to 45 days.,12.0,0.0
38,,,,,,,,,
39,TERRO T2502 Ready-to-Use Indoor Fruit Fly Killer and Trap with Built in Window - 2 Traps + 90 day Lure Supply,$5.88,n/a,4 out of 5,6.0,6.0,90 day lure supply : each trap lasts for up to 45 days.,12.0,0.0
40,"Simple Modern Kids Water Bottle with Straw Lid Vacuum Insulated Stainless Steel Metal Thermos Bottles | Reusable Leak Proof BPA-Free Flask for School | Summit Collection | 14oz, Midnight Black",$16.99,n/a,4.8 out of 5,6.0,6.0,"This Summit Water Bottle will keep your favorite beverage at its ideal temperature thanks to the double-walled and vacuum insulated stainless steel. Your purchase comes with either a straw lid or includes 3 lids, but you can personalize your water bottle with any lid option from our Summit Collection. Choose a color or pattern to fit your personality!",57.0,0.0
41,"Simple Modern Kids Water Bottle with Straw Lid Vacuum Insulated Stainless Steel Metal Thermos Bottles | Reusable Leak Proof BPA-Free Flask for School | Summit Collection | 14oz, Midnight Black",$16.99,n/a,4.8 out of 5,6.0,6.0,"This Summit Water Bottle will keep your favorite beverage at its ideal temperature thanks to the double-walled and vacuum insulated stainless steel. Your purchase comes with either a straw lid or includes 3 lids, but you can personalize your water bottle with any lid option from our Summit Collection. Choose a color or pattern to fit your personality!",57.0,0.0
42,,,,,,,,,
43,"Simple Modern Kids Water Bottle with Straw Lid Vacuum Insulated Stainless Steel Metal Thermos Bottles | Reusable Leak Proof BPA-Free Flask for School | Summit Collection | 14oz, Midnight Black",$16.99,n/a,4.8 out of 5,6.0,6.0,"This Summit Water Bottle will keep your favorite beverage at its ideal temperature thanks to the double-walled and vacuum insulated stainless steel. Your purchase comes with either a straw lid or includes 3 lids, but you can personalize your water bottle with any lid option from our Summit Collection. Choose a color or pattern to fit your personality!",57.0,0.0
44,"12 Pack Vacuum Storage Bags, Space Saver Bags (2 Jumbo/2 Large/2 Medium/2 Small/4 Roll) Compression Storage Bags for Comforters and Blankets, Vacuum Sealer Bags for Clothes Storage, Hand Pump Included",$21.99,n/a,4.4 out of 5,7.0,0.0,no Description,0.0,0.0
45,"12 Pack Vacuum Storage Bags, Space Saver Bags (2 Jumbo/2 Large/2 Medium/2 Small/4 Roll) Compression Storage Bags for Comforters and Blankets, Vacuum Sealer Bags for Clothes Storage, Hand Pump Included",$21.99,n/a,4.4 out of 5,7.0,0.0,no Description,0.0,0.0
46,,,,,,,,,
47,"12 Pack Vacuum Storage Bags, Space Saver Bags (2 Jumbo/2 Large/2 Medium/2 Small/4 Roll) Compression Storage Bags for Comforters and Blankets, Vacuum Sealer Bags for Clothes Storage, Hand Pump Included",$21.99,n/a,4.4 out of 5,7.0,0.0,no Description,0.0,0.0
48,"BigFoot Shower Curtain Liner – 72 x 72 PEVA Heavy Duty Shower Curtain with Rustproof Metal Grommet and 3 Magnetic Weights – Odor Free and Compatible with Standard Showers, Clear",$8.99,n/a,4.5 out of 5,6.0,2.0,no Description,0.0,0.0
49,"BigFoot Shower Curtain Liner – 72 x 72 PEVA Heavy Duty Shower Curtain with Rustproof Metal Grommet and 3 Magnetic Weights – Odor Free and Compatible with Standard Showers, Clear",$8.99,n/a,4.5 out of 5,6.0,2.0,no Description,0.0,0.0
50,,,,,,,,,
51,"BigFoot Shower Curtain Liner – 72 x 72 PEVA Heavy Duty Shower Curtain with Rustproof Metal Grommet and 3 Magnetic Weights – Odor Free and Compatible with Standard Showers, Clear",$8.99,n/a,4.5 out of 5,6.0,2.0,no Description,0.0,0.0
52,"Bedsure Satin Pillowcases Standard Set of 2 - Airy Blue Silk Pillow Cases for Hair and Skin 20x26 inches, Satin Pillow Covers 2 Pack with Envelope Closure",$9.99,n/a,4.5 out of 5,6.0,6.0,no Description,0.0,0.0
53,"Bedsure Satin Pillowcases Standard Set of 2 - Airy Blue Silk Pillow Cases for Hair and Skin 20x26 inches, Satin Pillow Covers 2 Pack with Envelope Closure",$9.99,n/a,4.5 out of 5,6.0,6.0,no Description,0.0,0.0
54,,,,,,,,,
55,"Bedsure Satin Pillowcases Standard Set of 2 - Airy Blue Silk Pillow Cases for Hair and Skin 20x26 inches, Satin Pillow Covers 2 Pack with Envelope Closure",$9.99,n/a,4.5 out of 5,6.0,6.0,no Description,0.0,0.0
56,"THERMOS FUNTAINER 12 Ounce Bottle, Blue/Green & Thermos THRF401RS6 Replacement Straw Set of 2, one size, Clear",$21.98,n/a,4.8 out of 5,7.0,0.0,"THERMOS FUNTAINER 12 Ounce Stainless Steel Vacuum Insulated Kids Straw Bottle, Blue/Green
The FUNtainer 12oz Vacuum Insulated Stainless Steel Water Bottle with Straw keeps drinks cold for up to 12 hours. Our kids water bottles are built so their drinks are as cool on the inside as they look on the outside. Kids stay hydrated and parents stay happy. The double wall stainless steel construction is built to handle drops, dings and assorted roughhousing. Includes an integrated carry handle with soft-touch grip, making it easy for kids to carry with them throughout the day. Help keep germs away with the hygienically covered silicone straw which is removable for easy cleaning. To clean, you can pop your FUNtainer water bottle in the dishwasher; however hand washing is recommended. Not for use with hot liquids.

Thermos Replacement Straws for 12 Ounce Funtainer Bottle, Clear, one size (F401RS6)
Thermos brand products deliver what matters every time. As the leading manufacturer of convenient insulated products for over 100 years, Thermos brand is trusted by consumers to provide innovative portable containers that promote a safe and healthy lifestyle. This commitment continues with an expanding range of fun and functional lunch kits that get your child's healthy lunch to school and back, in style. Pack their lunch in a Thermos brand reusable lunch kit each day instead of using disposables: you'll reduce waste and save your family money! Now that's fresh thinking. This uniquely shaped lunch kit features a zippered main section made of molded EVA material and a comfortable carrying handle. Intended for children five years and older. 100% PVC free with PEVA lining and superior foam insulation. Wipe clean with a damp cloth.",275.0,2.0
57,"THERMOS FUNTAINER 12 Ounce Bottle, Blue/Green & Thermos THRF401RS6 Replacement Straw Set of 2, one size, Clear",$21.98,n/a,4.8 out of 5,7.0,0.0,"THERMOS FUNTAINER 12 Ounce Stainless Steel Vacuum Insulated Kids Straw Bottle, Blue/Green
The FUNtainer 12oz Vacuum Insulated Stainless Steel Water Bottle with Straw keeps drinks cold for up to 12 hours. Our kids water bottles are built so their drinks are as cool on the inside as they look on the outside. Kids stay hydrated and parents stay happy. The double wall stainless steel construction is built to handle drops, dings and assorted roughhousing. Includes an integrated carry handle with soft-touch grip, making it easy for kids to carry with them throughout the day. Help keep germs away with the hygienically covered silicone straw which is removable for easy cleaning. To clean, you can pop your FUNtainer water bottle in the dishwasher; however hand washing is recommended. Not for use with hot liquids.

Thermos Replacement Straws for 12 Ounce Funtainer Bottle, Clear, one size (F401RS6)
Thermos brand products deliver what matters every time. As the leading manufacturer of convenient insulated products for over 100 years, Thermos brand is trusted by consumers to provide innovative portable containers that promote a safe and healthy lifestyle. This commitment continues with an expanding range of fun and functional lunch kits that get your child's healthy lunch to school and back, in style. Pack their lunch in a Thermos brand reusable lunch kit each day instead of using disposables: you'll reduce waste and save your family money! Now that's fresh thinking. This uniquely shaped lunch kit features a zippered main section made of molded EVA material and a comfortable carrying handle. Intended for children five years and older. 100% PVC free with PEVA lining and superior foam insulation. Wipe clean with a damp cloth.",275.0,2.0
58,,,,,,,,,
59,,,,,,,,,
60,,,,,,,,,
61,CICIMELON Large Capacity Pencil Case 3 Compartment Pouch Pen Bag for School Teen Girl Boy Men Women (Black),$12.99,n/a,4.7 out of 5,6.0,2.0,no Description,0.0,0.0
62,,,,,,,,,
63,CICIMELON Large Capacity Pencil Case 3 Compartment Pouch Pen Bag for School Teen Girl Boy Men Women (Black),$12.99,n/a,4.7 out of 5,6.0,2.0,no Description,0.0,0.0
64,"JISULIFE 3 IN 1 Handheld Fan, Mini Hand Fan, Portable Small Pocket Fan, USB Rechargeable Fan [14-21 Working Hours] with Power Bank, Flashlight Feature for Eyelash, Makeup, Outdoor-Dark Blue",$18.99,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
65,"JISULIFE 3 IN 1 Handheld Fan, Mini Hand Fan, Portable Small Pocket Fan, USB Rechargeable Fan [14-21 Working Hours] with Power Bank, Flashlight Feature for Eyelash, Makeup, Outdoor-Dark Blue",$18.99,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
66,,,,,,,,,
67,"JISULIFE 3 IN 1 Handheld Fan, Mini Hand Fan, Portable Small Pocket Fan, USB Rechargeable Fan [14-21 Working Hours] with Power Bank, Flashlight Feature for Eyelash, Makeup, Outdoor-Dark Blue",$18.99,n/a,4.7 out of 5,7.0,0.0,no Description,0.0,0.0
68,"Hilife Steamer for Clothes Steamer, Handheld Garment Steamer Clothing Iron 240ml Big Capacity Upgraded Version",$29.99,n/a,4.3 out of 5,6.0,6.0,no Description,0.0,0.0
69,"Hilife Steamer for Clothes Steamer, Handheld Garment Steamer Clothing Iron 240ml Big Capacity Upgraded Version",$29.99,n/a,4.3 out of 5,6.0,6.0,no Description,0.0,0.0
70,,,,,,,,,
71,"Hilife Steamer for Clothes Steamer, Handheld Garment Steamer Clothing Iron 240ml Big Capacity Upgraded Version",$29.99,n/a,4.3 out of 5,6.0,6.0,no Description,0.0,0.0
72,"Gardguard 25ft Garden Hose Expandable: Expandable Water Hose with Durable 3-Layers Latex and 10 Function Nozzle, Durable Water Hose with Solid Fittings (BLUE)",$26.99,n/a,4.3 out of 5,6.0,2.0,no Description,0.0,0.0
73,"Gardguard 25ft Garden Hose Expandable: Expandable Water Hose with Durable 3-Layers Latex and 10 Function Nozzle, Durable Water Hose with Solid Fittings (BLUE)",$26.99,n/a,4.3 out of 5,6.0,2.0,no Description,0.0,0.0
74,,,,,,,,,
75,"Gardguard 25ft Garden Hose Expandable: Expandable Water Hose with Durable 3-Layers Latex and 10 Function Nozzle, Durable Water Hose with Solid Fittings (BLUE)",$26.99,n/a,4.3 out of 5,6.0,2.0,no Description,0.0,0.0
76,"Linenspa 2 Inch Gel Infused Memory Foam Mattress Topper, Twin, Topper Only",$39.99,n/a,4.5 out of 5,6.0,4.0,"Instantly add a comfort layer to your mattress with a Linenspa Gel Memory Foam Mattress Topper. Soft, supportive memory foam helps to relieve pressure points by distributing weight evenly. The memory foam is infused with gel that works to regulate temperature by capturing and distributing heat. Foam is CertiPUR US certified for quality standards. Plush memory foam surface revitalizes your existing mattress and prevents long term wear and tear on your mattress. Available in plush 2 inch and 3 inch profiles. This topper prevents overheating and conforms to the curves of your body to reduce aches and pains while you sleep. Available in Cal King, King, Queen, Full XL, Full, Twin XL and Twin sizes.",114.0,1.0
77,"Linenspa 2 Inch Gel Infused Memory Foam Mattress Topper, Twin, Topper Only",$39.99,n/a,4.5 out of 5,6.0,4.0,"Instantly add a comfort layer to your mattress with a Linenspa Gel Memory Foam Mattress Topper. Soft, supportive memory foam helps to relieve pressure points by distributing weight evenly. The memory foam is infused with gel that works to regulate temperature by capturing and distributing heat. Foam is CertiPUR US certified for quality standards. Plush memory foam surface revitalizes your existing mattress and prevents long term wear and tear on your mattress. Available in plush 2 inch and 3 inch profiles. This topper prevents overheating and conforms to the curves of your body to reduce aches and pains while you sleep. Available in Cal King, King, Queen, Full XL, Full, Twin XL and Twin sizes.",114.0,1.0
78,,,,,,,,,
79,"Linenspa 2 Inch Gel Infused Memory Foam Mattress Topper, Twin, Topper Only",$39.99,n/a,4.5 out of 5,6.0,4.0,"Instantly add a comfort layer to your mattress with a Linenspa Gel Memory Foam Mattress Topper. Soft, supportive memory foam helps to relieve pressure points by distributing weight evenly. The memory foam is infused with gel that works to regulate temperature by capturing and distributing heat. Foam is CertiPUR US certified for quality standards. Plush memory foam surface revitalizes your existing mattress and prevents long term wear and tear on your mattress. Available in plush 2 inch and 3 inch profiles. This topper prevents overheating and conforms to the curves of your body to reduce aches and pains while you sleep. Available in Cal King, King, Queen, Full XL, Full, Twin XL and Twin sizes.",114.0,1.0
80,"Bentgo Kids Prints (Camouflage) - Leak-Proof, 5-Compartment Bento-Style Kids Lunch Box – Ideal Portion Sizes for Ages 3 to 7 – BPA-Free and Food-Safe Materials",$39.99,n/a,4.7 out of 5,6.0,6.0,no Description,0.0,0.0
81,"Bentgo Kids Prints (Camouflage) - Leak-Proof, 5-Compartment Bento-Style Kids Lunch Box – Ideal Portion Sizes for Ages 3 to 7 – BPA-Free and Food-Safe Materials",$39.99,n/a,4.7 out of 5,6.0,6.0,no Description,0.0,0.0
82,,,,,,,,,
83,"Bentgo Kids Prints (Camouflage) - Leak-Proof, 5-Compartment Bento-Style Kids Lunch Box – Ideal Portion Sizes for Ages 3 to 7 – BPA-Free and Food-Safe Materials",$39.99,n/a,4.7 out of 5,6.0,6.0,no Description,0.0,0.0
84,"Amazon Basics Heavy Duty Plastic Folders with 2 Pockets for Letter Size Paper, Pack of 6",$10.01,n/a,4.8 out of 5,6.0,0.0,"Product Description
Amazon Basics Heavy Duty Plastic Folders with 2 Pockets for Letter Size Paper, Pack of 6
From the Manufacturer
Amazon Basics",19.0,0.0
85,"Amazon Basics Heavy Duty Plastic Folders with 2 Pockets for Letter Size Paper, Pack of 6",$10.01,n/a,4.8 out of 5,6.0,0.0,"Product Description
Amazon Basics Heavy Duty Plastic Folders with 2 Pockets for Letter Size Paper, Pack of 6
From the Manufacturer
Amazon Basics",19.0,0.0
86,,,,,,,,,
87,"Amazon Basics Heavy Duty Plastic Folders with 2 Pockets for Letter Size Paper, Pack of 6",$10.01,n/a,4.8 out of 5,6.0,0.0,"Product Description
Amazon Basics Heavy Duty Plastic Folders with 2 Pockets for Letter Size Paper, Pack of 6
From the Manufacturer
Amazon Basics",19.0,0.0
88,"Utopia Bedding Twin Bed Sheets Set - 3 Piece Bedding - Brushed Microfiber - Shrinkage and Fade Resistant - Easy Care (Twin, Beige)",$25.95,n/a,4.6 out of 5,6.0,5.0,no Description,0.0,0.0
89,"Utopia Bedding Twin Bed Sheets Set - 3 Piece Bedding - Brushed Microfiber - Shrinkage and Fade Resistant - Easy Care (Twin, Beige)",$25.95,n/a,4.6 out of 5,6.0,5.0,no Description,0.0,0.0
90,,,,,,,,,
91,"Utopia Bedding Twin Bed Sheets Set - 3 Piece Bedding - Brushed Microfiber - Shrinkage and Fade Resistant - Easy Care (Twin, Beige)",$25.95,n/a,4.6 out of 5,6.0,5.0,no Description,0.0,0.0
92,"Thermacell Mosquito Repellent Refills; Compatible with Any Fuel-Powered Thermacell Repeller; Highly Effective, Long Lasting, No Spray, No Scent, No Mess; 15 Foot Zone of Mosquito Protection",$6.99,n/a,4.7 out of 5,5.0,4.0,no description,0.0,0.0
93,"Thermacell Mosquito Repellent Refills; Compatible with Any Fuel-Powered Thermacell Repeller; Highly Effective, Long Lasting, No Spray, No Scent, No Mess; 15 Foot Zone of Mosquito Protection",$6.99,n/a,4.7 out of 5,5.0,4.0,no description,0.0,0.0
94,,,,,,,,,
95,"Thermacell Mosquito Repellent Refills; Compatible with Any Fuel-Powered Thermacell Repeller; Highly Effective, Long Lasting, No Spray, No Scent, No Mess; 15 Foot Zone of Mosquito Protection",$6.99,n/a,4.7 out of 5,5.0,4.0,no description,0.0,0.0
96,"LiBa PEVA 8G Bathroom Small Shower Stall Curtain Liner, 36"" W x 72"" H Narrow Size, Clear, 8G Heavy Duty Waterproof Shower Stall Curtain Liner",$10.99,n/a,4.6 out of 5,6.0,6.0,no Description,0.0,0.0
