,Name,price,ranking,rating,# of Images,# of videos,desc,desc words,keywords
16,"THERMOS FUNTAINER 10 Ounce Stainless Steel Vacuum Insulated Kids Food Jar with Spoon, Baby Shark",$18.99,n/a,4.7 out of 5,6.0,1.0,"The 10oz FUNtainer® Food Jar from Thermos® brand is vacuum insulated to keep hot foods hot and cold foods cold-and since it's designed for kids it's also colorful and fun. Send them to school with their favorite soup so they can enjoy it fresh and hot at lunch time. If they're in the mood for a cold snack, pack it up with yogurt and berries, or apples and peanut butter. The FUNtainer food jar is light weight and compact with a push button lid so it’s easy to carry and open. To clean, you can pop your FUNtainer food jar in the dishwasher; however washing by hand is recommended. Spoon included.",110.0,1.0
17,"THERMOS FUNTAINER 10 Ounce Stainless Steel Vacuum Insulated Kids Food Jar with Spoon, Baby Shark",$18.99,n/a,4.7 out of 5,6.0,1.0,"The 10oz FUNtainer® Food Jar from Thermos® brand is vacuum insulated to keep hot foods hot and cold foods cold-and since it's designed for kids it's also colorful and fun. Send them to school with their favorite soup so they can enjoy it fresh and hot at lunch time. If they're in the mood for a cold snack, pack it up with yogurt and berries, or apples and peanut butter. The FUNtainer food jar is light weight and compact with a push button lid so it’s easy to carry and open. To clean, you can pop your FUNtainer food jar in the dishwasher; however washing by hand is recommended. Spoon included.",110.0,1.0
18,,,,,,,,,
19,"THERMOS FUNTAINER 10 Ounce Stainless Steel Vacuum Insulated Kids Food Jar with Spoon, Baby Shark",$18.99,n/a,4.7 out of 5,6.0,1.0,"The 10oz FUNtainer® Food Jar from Thermos® brand is vacuum insulated to keep hot foods hot and cold foods cold-and since it's designed for kids it's also colorful and fun. Send them to school with their favorite soup so they can enjoy it fresh and hot at lunch time. If they're in the mood for a cold snack, pack it up with yogurt and berries, or apples and peanut butter. The FUNtainer food jar is light weight and compact with a push button lid so it’s easy to carry and open. To clean, you can pop your FUNtainer food jar in the dishwasher; however washing by hand is recommended. Spoon included.",110.0,1.0
20,"Amazon Basics Stainless Steel Digital Kitchen Scale with LCD Display, Batteries Included",$9.84,n/a,4.7 out of 5,6.0,6.0,"Product Description
An Amazon Brand.
From the Manufacturer
Amazon Basics",6.0,0.0
21,"Amazon Basics Stainless Steel Digital Kitchen Scale with LCD Display, Batteries Included",$9.84,n/a,4.7 out of 5,6.0,6.0,"Product Description
An Amazon Brand.
From the Manufacturer
Amazon Basics",6.0,0.0
22,,,,,,,,,
23,"Amazon Basics Stainless Steel Digital Kitchen Scale with LCD Display, Batteries Included",$9.84,n/a,4.7 out of 5,6.0,6.0,"Product Description
An Amazon Brand.
From the Manufacturer
Amazon Basics",6.0,0.0
24,"EasyLunchboxes® - Bento Snack Boxes - Reusable 4-Compartment Food Containers for School, Work and Travel, Set of 4, Brights",$12.99,n/a,4.7 out of 5,6.0,5.0,no Description,0.0,0.0
25,"EasyLunchboxes® - Bento Snack Boxes - Reusable 4-Compartment Food Containers for School, Work and Travel, Set of 4, Brights",$12.99,n/a,4.7 out of 5,6.0,5.0,no Description,0.0,0.0
26,,,,,,,,,
27,"EasyLunchboxes® - Bento Snack Boxes - Reusable 4-Compartment Food Containers for School, Work and Travel, Set of 4, Brights",$12.99,n/a,4.7 out of 5,6.0,5.0,no Description,0.0,0.0
28,Simple Modern Insulated Tumbler Cup with Straw Lid and Flip Lid | Reusable Stainless Steel Water Bottle for Cold Brew Tea Iced Coffee Travel Mug | Classic Collection | 12oz | Midnight Black,$17.99,n/a,4.8 out of 5,6.0,3.0,"The Simple Modern Classic Tumbler is double walled and vacuum insulated to keep your drink hot or cold for hours. The cup comes with two lids, a straw lid with silicone straw and a flip lid so you can enjoy your favorite beverage the way you like. The Classic is made from 18/10 stainless steel and fits most cupholders.",58.0,0.0
29,Simple Modern Insulated Tumbler Cup with Straw Lid and Flip Lid | Reusable Stainless Steel Water Bottle for Cold Brew Tea Iced Coffee Travel Mug | Classic Collection | 12oz | Midnight Black,$17.99,n/a,4.8 out of 5,6.0,3.0,"The Simple Modern Classic Tumbler is double walled and vacuum insulated to keep your drink hot or cold for hours. The cup comes with two lids, a straw lid with silicone straw and a flip lid so you can enjoy your favorite beverage the way you like. The Classic is made from 18/10 stainless steel and fits most cupholders.",58.0,0.0
30,,,,,,,,,
31,Simple Modern Insulated Tumbler Cup with Straw Lid and Flip Lid | Reusable Stainless Steel Water Bottle for Cold Brew Tea Iced Coffee Travel Mug | Classic Collection | 12oz | Midnight Black,$17.99,n/a,4.8 out of 5,6.0,3.0,"The Simple Modern Classic Tumbler is double walled and vacuum insulated to keep your drink hot or cold for hours. The cup comes with two lids, a straw lid with silicone straw and a flip lid so you can enjoy your favorite beverage the way you like. The Classic is made from 18/10 stainless steel and fits most cupholders.",58.0,0.0
32,"Bentgo Buddies Reusable Ice Packs - Slim Ice Packs for Lunch Boxes, Lunch Bags and Coolers - Multicolored 4 Pack (Dinosaur)",$9.99,n/a,4.8 out of 5,6.0,2.0,no Description,0.0,0.0
33,"Bentgo Buddies Reusable Ice Packs - Slim Ice Packs for Lunch Boxes, Lunch Bags and Coolers - Multicolored 4 Pack (Dinosaur)",$9.99,n/a,4.8 out of 5,6.0,2.0,no Description,0.0,0.0
34,,,,,,,,,
35,"Bentgo Buddies Reusable Ice Packs - Slim Ice Packs for Lunch Boxes, Lunch Bags and Coolers - Multicolored 4 Pack (Dinosaur)",$9.99,n/a,4.8 out of 5,6.0,2.0,no Description,0.0,0.0
36,"KitchenAid Classic Multifunction Can Opener / Bottle Opener, 8.34-Inch, Almond Cream",$18.80,n/a,4.6 out of 5,6.0,6.0,"The KitchenAid can opener is an essential gadget for any kitchen. The can opener's large, easy-to-turn knob makes opening cans an easy task. The can opener features a sharp, 420 J2 stainless steel cutting wheel and an integrated bottle opener built into the head. This can opener is durable and comes with ergonomic handles to provide a sure grip when in use. It has glossy ABS handles, ABS satin chrome plated bolsters and endcaps, as well as an ABS satin chrome plated badge. Hand wash with warm water and a mild detergent, Rinse and dry immediately. One year hassle-free replacement and lifetime limited.",102.0,0.0
37,"KitchenAid Classic Multifunction Can Opener / Bottle Opener, 8.34-Inch, Almond Cream",$18.80,n/a,4.6 out of 5,6.0,6.0,"The KitchenAid can opener is an essential gadget for any kitchen. The can opener's large, easy-to-turn knob makes opening cans an easy task. The can opener features a sharp, 420 J2 stainless steel cutting wheel and an integrated bottle opener built into the head. This can opener is durable and comes with ergonomic handles to provide a sure grip when in use. It has glossy ABS handles, ABS satin chrome plated bolsters and endcaps, as well as an ABS satin chrome plated badge. Hand wash with warm water and a mild detergent, Rinse and dry immediately. One year hassle-free replacement and lifetime limited.",102.0,0.0
38,,,,,,,,,
39,"KitchenAid Classic Multifunction Can Opener / Bottle Opener, 8.34-Inch, Almond Cream",$18.80,n/a,4.6 out of 5,6.0,6.0,"The KitchenAid can opener is an essential gadget for any kitchen. The can opener's large, easy-to-turn knob makes opening cans an easy task. The can opener features a sharp, 420 J2 stainless steel cutting wheel and an integrated bottle opener built into the head. This can opener is durable and comes with ergonomic handles to provide a sure grip when in use. It has glossy ABS handles, ABS satin chrome plated bolsters and endcaps, as well as an ABS satin chrome plated badge. Hand wash with warm water and a mild detergent, Rinse and dry immediately. One year hassle-free replacement and lifetime limited.",102.0,0.0
40,"DASH DMW001AQ Mini Maker for Individual Waffles, Hash Browns, Keto Chaffles with Easy to Clean, Non-Stick Surfaces, 4 Inch, Aqua",$12.69,n/a,4.7 out of 5,3.0,6.0,"Craving blueberry waffles or potato pancakes? with the DASH mini waffle maker, you can make single serve dishes in less than three minutes. The nonstick surface allows you to perfectly cook and Brown whatever is it you make, and is a fun activity for both adults and kids! Unprocess your food with the recipe book that is included with purchase, and gain access to our database of thousands of recipes for free!",71.0,1.0
41,"DASH DMW001AQ Mini Maker for Individual Waffles, Hash Browns, Keto Chaffles with Easy to Clean, Non-Stick Surfaces, 4 Inch, Aqua",$12.69,n/a,4.7 out of 5,3.0,6.0,"Craving blueberry waffles or potato pancakes? with the DASH mini waffle maker, you can make single serve dishes in less than three minutes. The nonstick surface allows you to perfectly cook and Brown whatever is it you make, and is a fun activity for both adults and kids! Unprocess your food with the recipe book that is included with purchase, and gain access to our database of thousands of recipes for free!",71.0,1.0
42,,,,,,,,,
43,"DASH DMW001AQ Mini Maker for Individual Waffles, Hash Browns, Keto Chaffles with Easy to Clean, Non-Stick Surfaces, 4 Inch, Aqua",$12.69,n/a,4.7 out of 5,3.0,6.0,"Craving blueberry waffles or potato pancakes? with the DASH mini waffle maker, you can make single serve dishes in less than three minutes. The nonstick surface allows you to perfectly cook and Brown whatever is it you make, and is a fun activity for both adults and kids! Unprocess your food with the recipe book that is included with purchase, and gain access to our database of thousands of recipes for free!",71.0,1.0
44,"YETI Rambler 20 oz Tumbler, Stainless Steel, Vacuum Insulated with MagSlider Lid",$35.00,n/a,4.8 out of 5,7.0,0.0,no Description,0.0,0.0
45,"YETI Rambler 20 oz Tumbler, Stainless Steel, Vacuum Insulated with MagSlider Lid",$35.00,n/a,4.8 out of 5,7.0,0.0,no Description,0.0,0.0
46,,,,,,,,,
47,"YETI Rambler 20 oz Tumbler, Stainless Steel, Vacuum Insulated with MagSlider Lid",$35.00,n/a,4.8 out of 5,7.0,0.0,no Description,0.0,0.0
48,"DOQAUS Ice Cube Trays 4 Pack, Easy-Release Silicone & Flexible 14-Ice Cube Trays with Spill-Resistant Removable Lid, LFGB Certified and BPA Free, for Cocktail, Freezer, Stackable Ice Trays with Covers",$12.99,n/a,4.6 out of 5,6.0,6.0,no Description,0.0,0.0
49,"DOQAUS Ice Cube Trays 4 Pack, Easy-Release Silicone & Flexible 14-Ice Cube Trays with Spill-Resistant Removable Lid, LFGB Certified and BPA Free, for Cocktail, Freezer, Stackable Ice Trays with Covers",$12.99,n/a,4.6 out of 5,6.0,6.0,no Description,0.0,0.0
50,,,,,,,,,
51,"DOQAUS Ice Cube Trays 4 Pack, Easy-Release Silicone & Flexible 14-Ice Cube Trays with Spill-Resistant Removable Lid, LFGB Certified and BPA Free, for Cocktail, Freezer, Stackable Ice Trays with Covers",$12.99,n/a,4.6 out of 5,6.0,6.0,no Description,0.0,0.0
52,"Etekcity Food Kitchen Scale, Digital Grams and Ounces for Weight Loss, Baking, Cooking, Keto and Meal Prep, Large, Black",$17.99,n/a,4.6 out of 5,6.0,0.0,"Specifications
Weight Capacity: 176oz / 5000g / 11 lbs
Units: g / oz / lb:oz /ml (Milk & Water)
Measurement Increments: 0.05 oz / 1 g
Minimum Measurement: 2g
Auto-Off: 3 Minutes
Power: 3 x AAA 1.5V DC
 Package Contents
1 x Digital Kitchen Scale
1 x Quick Start Guide
3 x AAA 1.5V DC batteries
Do not mix new and used batteries to power the device.",56.0,1.0
53,"Etekcity Food Kitchen Scale, Digital Grams and Ounces for Weight Loss, Baking, Cooking, Keto and Meal Prep, Large, Black",$17.99,n/a,4.6 out of 5,6.0,0.0,"Specifications
Weight Capacity: 176oz / 5000g / 11 lbs
Units: g / oz / lb:oz /ml (Milk & Water)
Measurement Increments: 0.05 oz / 1 g
Minimum Measurement: 2g
Auto-Off: 3 Minutes
Power: 3 x AAA 1.5V DC
 Package Contents
1 x Digital Kitchen Scale
1 x Quick Start Guide
3 x AAA 1.5V DC batteries
Do not mix new and used batteries to power the device.",56.0,1.0
54,,,,,,,,,
55,"Etekcity Food Kitchen Scale, Digital Grams and Ounces for Weight Loss, Baking, Cooking, Keto and Meal Prep, Large, Black",$17.99,n/a,4.6 out of 5,6.0,0.0,"Specifications
Weight Capacity: 176oz / 5000g / 11 lbs
Units: g / oz / lb:oz /ml (Milk & Water)
Measurement Increments: 0.05 oz / 1 g
Minimum Measurement: 2g
Auto-Off: 3 Minutes
Power: 3 x AAA 1.5V DC
 Package Contents
1 x Digital Kitchen Scale
1 x Quick Start Guide
3 x AAA 1.5V DC batteries
Do not mix new and used batteries to power the device.",56.0,1.0
56,"Simple Modern Kids Water Bottle with Straw Lid | Insulated Stainless Steel Reusable Tumbler for Toddlers, Girls, Boys | Summit Collection | 10oz, Dora Rainforest Paradise",$14.39,n/a,4.8 out of 5,6.0,3.0,"The Simple Modern Summit with Straw Lid for Kids is the perfect vessel for toddlers and youngsters. This dishwasher safe vessel comes with a leak proof straw lid. Double walled, vacuum insulated 18/10 stainless steel keeps your child's water or milk cold for hours.",43.0,0.0
57,"Simple Modern Kids Water Bottle with Straw Lid | Insulated Stainless Steel Reusable Tumbler for Toddlers, Girls, Boys | Summit Collection | 10oz, Dora Rainforest Paradise",$14.39,n/a,4.8 out of 5,6.0,3.0,"The Simple Modern Summit with Straw Lid for Kids is the perfect vessel for toddlers and youngsters. This dishwasher safe vessel comes with a leak proof straw lid. Double walled, vacuum insulated 18/10 stainless steel keeps your child's water or milk cold for hours.",43.0,0.0
58,,,,,,,,,
59,"Simple Modern Kids Water Bottle with Straw Lid | Insulated Stainless Steel Reusable Tumbler for Toddlers, Girls, Boys | Summit Collection | 10oz, Dora Rainforest Paradise",$14.39,n/a,4.8 out of 5,6.0,3.0,"The Simple Modern Summit with Straw Lid for Kids is the perfect vessel for toddlers and youngsters. This dishwasher safe vessel comes with a leak proof straw lid. Double walled, vacuum insulated 18/10 stainless steel keeps your child's water or milk cold for hours.",43.0,0.0
60,Hydro Flask Wide Mouth Bottle with Flex Cap,$31.25,n/a,4.8 out of 5,6.0,6.0,"18/8 Stainless Steel and BPA Free Plastic Imported Newly produced Hydro Flasks do not feature a registered trademark symbol next to the logo Keeps cold drinks icy cold and hot drinks piping hot for hydration any time, anywhere Slip-free powder coating doesn't sweat and is dishwasher safe for easy cleaning and convenience A sustainable metal water bottle with a clean design, for a better planet Hydro Flask water bottles come with a limited lifetime warranty against manufacturing defects",77.0,0.0
61,Hydro Flask Wide Mouth Bottle with Flex Cap,$31.25,n/a,4.8 out of 5,6.0,6.0,"18/8 Stainless Steel and BPA Free Plastic Imported Newly produced Hydro Flasks do not feature a registered trademark symbol next to the logo Keeps cold drinks icy cold and hot drinks piping hot for hydration any time, anywhere Slip-free powder coating doesn't sweat and is dishwasher safe for easy cleaning and convenience A sustainable metal water bottle with a clean design, for a better planet Hydro Flask water bottles come with a limited lifetime warranty against manufacturing defects",77.0,0.0
62,,,,,,,,,
63,Hydro Flask Wide Mouth Bottle with Flex Cap,$31.25,n/a,4.8 out of 5,6.0,6.0,"18/8 Stainless Steel and BPA Free Plastic Imported Newly produced Hydro Flasks do not feature a registered trademark symbol next to the logo Keeps cold drinks icy cold and hot drinks piping hot for hydration any time, anywhere Slip-free powder coating doesn't sweat and is dishwasher safe for easy cleaning and convenience A sustainable metal water bottle with a clean design, for a better planet Hydro Flask water bottles come with a limited lifetime warranty against manufacturing defects",77.0,0.0
64,"HOOJO Refrigerator Organizer Bins - 2pcs Clear Plastic Bins For Fridge, Freezer, Kitchen Cabinet, Pantry Organization and Storage, BPA Free Fridge Organizer, 12.5"" Long-Medium",$14.99,n/a,4.7 out of 5,7.0,0.0,"HOOJO fridge freezer organizer bins can be used as kitchen storage containers, can organizer for pantry or freezer containers. Ideal for cans, snacks, cheese, crispers. These fridge storage bins ideal for the fridge, pantry organization, and organizing items in pantry shelves closets playrooms garages apartment camper, they are ideal home kitchen organization helpers.",52.0,0.0
65,"HOOJO Refrigerator Organizer Bins - 2pcs Clear Plastic Bins For Fridge, Freezer, Kitchen Cabinet, Pantry Organization and Storage, BPA Free Fridge Organizer, 12.5"" Long-Medium",$14.99,n/a,4.7 out of 5,7.0,0.0,"HOOJO fridge freezer organizer bins can be used as kitchen storage containers, can organizer for pantry or freezer containers. Ideal for cans, snacks, cheese, crispers. These fridge storage bins ideal for the fridge, pantry organization, and organizing items in pantry shelves closets playrooms garages apartment camper, they are ideal home kitchen organization helpers.",52.0,0.0
66,,,,,,,,,
67,"HOOJO Refrigerator Organizer Bins - 2pcs Clear Plastic Bins For Fridge, Freezer, Kitchen Cabinet, Pantry Organization and Storage, BPA Free Fridge Organizer, 12.5"" Long-Medium",$14.99,n/a,4.7 out of 5,7.0,0.0,"HOOJO fridge freezer organizer bins can be used as kitchen storage containers, can organizer for pantry or freezer containers. Ideal for cans, snacks, cheese, crispers. These fridge storage bins ideal for the fridge, pantry organization, and organizing items in pantry shelves closets playrooms garages apartment camper, they are ideal home kitchen organization helpers.",52.0,0.0
